fold,strategy,model,position_strategy,trading_method,entry_date,entry_price,exit_date,exit_price,total_return_pct,annual_return_pct,alpha_pct,final_capital,buy_hold_return_pct,num_trades,win_rate,profit_factor,avg_win,avg_loss,avg_trade,expectancy,max_drawdown,max_dd_duration,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,recovery_factor,max_consecutive_wins,max_consecutive_losses,trading_frequency,days
5,Spot Swing Trading,MLP,fixed_50,spot_swing_trading,,,,,10.477503014089207,18.222480623919534,4.550718508952478,1104775.0301408921,5.9267845051367285,5,0.6,2.9613005493983273,52732.076922909146,26710.600313917734,20955.00602817839,20955.006028178395,0.025502526387395537,51,1.6451813877287216,1.9778596020569164,7.145362913113534,2.7535831906035835,4.108417673971177,2,1,0.03333333333333333,150
5,Futures Day Trading,MLP,fixed_50,futures_day_trading,,,,,-54.04902459762697,-72.91959506305463,-59.9758091027637,459509.75402373035,5.9267845051367285,150,0.4266666666666667,0.8138855507977486,36931.005645379846,33768.309386983485,-3603.268306508467,-3603.2683065084602,0.6844048631933105,105,-1.3086203711385322,-2.334363156759758,-1.0654453085389377,0.8084373624097658,-0.7897229769152121,6,9,1.0,150
5,Futures Swing Trading,MLP,fixed_50,futures_swing_trading,,,,,20.406190890126496,36.61236612628937,14.479406384989767,1204061.908901265,5.9267845051367285,6,0.5,1.6072846782517423,180028.46184978398,112007.82554936224,34010.31815021087,34010.31815021087,0.18041311362151674,51,1.0963740416087815,0.9199918358096154,2.0293627991531347,1.7963386873787932,1.1310813543707263,2,2,0.04,150
5,Spot Day Trading,MLP,fixed_80,spot_day_trading,,,,,-25.827000383942877,-39.464098327029326,-31.753784889079604,741729.9961605712,5.9267845051367285,38,0.42105263157894735,0.3563610203058347,17874.415042098524,36478.66583420154,-13593.15809681204,-13593.158096812043,0.2668506329140436,150,-1.599190847760136,-1.7164303657766855,-1.478883444872371,0.6679505390420795,-0.9678448239716981,5,4,0.25333333333333335,150
5,Spot Swing Trading,MLP,fixed_80,spot_swing_trading,,,,,16.602588859392696,29.44037548959959,10.675804354255968,1166025.888593927,5.9267845051367285,5,0.6,2.843082369005886,85368.81559531663,45040.279096011596,33205.17771878534,33205.17771878534,0.040804042219832866,51,1.626670806499469,1.9390817122188209,7.21506348096318,2.7171420077440005,4.068858857155821,2,1,0.03333333333333333,150
5,Futures Day Trading,MLP,fixed_80,futures_day_trading,,,,,-75.49719534177146,-90.58365113573234,-81.42397984690818,245028.04658228543,5.9267845051367285,150,0.4266666666666667,0.8263786440495909,56147.02967284697,50562.579679999086,-5033.146356118104,-5033.146356118097,0.8583261289497395,105,-1.3086203711385314,-2.334363156759755,-1.0553523664317646,0.8084373624097658,-0.879586357625521,6,9,1.0,150
5,Futures Swing Trading,MLP,fixed_80,futures_swing_trading,,,,,27.615339201980248,50.631859380737446,21.688554696843518,1276153.3920198025,5.9267845051367285,6,0.5,1.4430122512839216,299835.7470275292,207784.61635426176,46025.565336633714,46025.565336633736,0.2808748982160967,51,1.023735001564963,0.8265107028409419,1.802648072231176,1.7245645085183188,0.9831900030003335,2,2,0.04,150
5,Spot Day Trading,MLP,kelly,spot_day_trading,,,,,-3.4651440078979245,-5.752600227564752,-9.391928513034653,965348.5599210208,5.9267845051367285,38,0.42105263157894735,0.3755592938993759,2605.0652691115793,5044.723839261078,-1823.7600041568014,-1823.7600041568016,0.0364092752827229,150,-1.6612702229625522,-1.7574393962083132,-1.5799820740443309,0.6582854532188679,-0.9517201265311152,5,4,0.25333333333333335,150
5,Spot Swing Trading,MLP,kelly,spot_swing_trading,,,,,2.118734632721875,3.585058011283193,-3.8080498724148537,1021187.3463272187,5.9267845051367285,5,0.6,3.1342284246510608,10371.58321241274,4963.701655009761,4237.469265443739,4237.469265443739,0.0051005052774790866,51,1.670443937836421,2.032653134469126,7.028829137992973,2.8051167598562756,4.15397008229163,2,1,0.03333333333333333,150
5,Futures Day Trading,MLP,kelly,futures_day_trading,,,,,-2.1471100987971448,-3.5807514385632455,-8.073894603933873,978528.8990120286,5.9267845051367285,150,0.4266666666666667,0.9380519324479767,5080.114019657951,4030.2139330939544,-143.140673253141,-143.1406732531409,0.10883697184223394,105,-0.1927286658287732,-0.2606396966602941,-0.32900138417612085,0.959828910839917,-0.19727764035088305,6,9,1.0,150
5,Futures Swing Trading,MLP,kelly,futures_swing_trading,,,,,4.846477529082915,8.275564943649915,-1.080306976053813,1048464.7752908292,5.9267845051367285,6,0.5,1.9133936187343472,33841.63186343905,17686.706766496,8077.462548471526,8077.462548471523,0.037380303320691616,51,1.2002996309138112,1.0659046103912866,2.213883839478914,1.907544084941004,1.2965324244440226,2,2,0.04,150
5,Spot Day Trading,MLP,confidence_based,spot_day_trading,,,,,-1.8467108091512419,-3.0829556848579465,-7.77349531428797,981532.8919084875,5.9267845051367285,38,0.42105263157894735,0.3973567604401696,1522.0510586208197,2785.7742327708033,-971.9530574480145,-971.9530574480146,0.02782838193304569,150,-1.2691006270536151,-1.4614764560246754,-1.1078458288647368,0.6974476629556537,-0.6636069655772229,5,4,0.25333333333333335,150
5,Spot Swing Trading,MLP,confidence_based,spot_swing_trading,,,,,3.298622769578552,5.603621684993865,-2.6281617355581766,1032986.2276957855,5.9267845051367285,5,0.6,2.3674279267159117,19036.351659026386,12061.413640646846,6597.245539157093,6597.245539157093,0.01208133915031403,51,1.2745418107458282,1.2391175180374217,4.638245491890036,2.2540463641399797,2.730345310679243,2,1,0.03333333333333333,150
5,Futures Day Trading,MLP,confidence_based,futures_day_trading,,,,,-7.926228873239493,-12.954091091475316,-13.853013378376222,920737.7112676051,5.9267845051367285,150,0.4266666666666667,0.8887814303508127,9897.016660339494,8286.876220861885,-528.415258215965,-528.4152582159622,0.19735854669458222,96,-0.5171478650512099,-0.8814278214648177,-0.6563734537183296,0.9088990161250481,-0.40161568910950435,6,9,1.0,150
5,Futures Swing Trading,MLP,confidence_based,futures_swing_trading,,,,,8.42936422041456,14.563641857943566,2.5025797152778306,1084293.6422041457,5.9267845051367285,6,0.5,1.8360081500202736,61707.458265788155,33609.57753107292,14048.940367357622,14048.940367357616,0.05999277098139858,51,1.0917732554627542,1.3566804690873588,2.4275661250018246,1.8837365683784524,1.40506332388417,2,2,0.04,150
5,Spot Day Trading,LSTM,fixed_01,spot_day_trading,,,,,0.8138192630535945,1.7166721094594273,-5.112965242083134,1008138.192630536,5.9267845051367285,13,1.0,7566.0900272037925,1261.0150045339653,0.0,1261.0150045339653,1261.0150045339653,0.000459344366061226,22,5.047031112653207,12.236116909778417,37.372225203924934,4.902722677546972,17.716974957849597,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,fixed_01,spot_swing_trading,,,,,0.16104281834730116,0.3384894814203454,-5.765741686789427,1001610.4281834731,5.9267845051367285,1,1.0,1610.428183473081,1610.428183473081,0.0,1610.428183473081,1610.428183473081,0.0,71,2.63326007245301,0.0,0.0,0.0016095358278005456,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,fixed_01,futures_day_trading,,,,,3.578736847325592,7.663447417235236,-2.3480476578111364,1035787.368473256,5.9267845051367285,120,0.625,2.3041162381192057,843.0563105602239,609.8189959724647,298.2280706104655,298.2280706104657,0.0043342556169611406,19,5.202450948492252,10.134300157888731,17.68111550053958,2.3879042950341676,8.256866146336671,10,5,1.0,120
5,Futures Swing Trading,LSTM,fixed_01,futures_swing_trading,,,,,0.5068663147963726,1.067387112327145,-5.419918190340356,1005068.6631479637,5.9267845051367285,1,1.0,5068.6631479636435,5068.6631479636435,0.0,5068.6631479636435,5068.6631479636435,0.0,71,2.6516324406111935,0.0,0.0,0.00505978668261875,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,fixed_05,spot_day_trading,,,,,4.122568061788812,8.853959021508405,-1.8042164433479169,1041225.6806178881,5.9267845051367285,13,1.0,38277.975555771874,6379.662592628646,0.0,6379.662592628646,6379.662592628646,0.0022955295748765146,22,5.04612158332909,12.230292153512087,38.57044195122032,4.907240338050026,17.959115434226455,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,fixed_05,spot_swing_trading,,,,,0.8052140917365502,1.6984402694328882,-5.121570413400178,1008052.1409173654,5.9267845051367285,1,1.0,8052.140917365396,8052.140917365396,0.0,8052.140917365396,8052.140917365396,0.0,71,2.632479727780802,0.0,0.0,0.008029916710414087,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,fixed_05,futures_day_trading,,,,,19.087543734618627,44.3176037433201,13.160759229481899,1190875.4373461863,5.9267845051367285,120,0.625,2.272736712175714,4544.6384394531515,3332.7210136177796,1590.6286445515523,1590.6286445515525,0.02158623047090385,19,5.202450948492074,10.134300157888575,20.530496884602407,2.3879042950341147,8.842462680247387,10,5,1.0,120
5,Futures Swing Trading,LSTM,fixed_05,futures_swing_trading,,,,,2.5343315739818184,5.396342382044583,-3.39245293115491,1025343.3157398183,5.9267845051367285,1,1.0,25343.31573981822,25343.31573981822,0.0,25343.31573981822,25343.31573981822,0.0,71,2.648557269678185,0.0,0.0,0.025124071674225812,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,fixed_10,spot_day_trading,,,,,8.380890749295023,18.413359775908056,2.454106244158295,1083808.9074929503,5.9267845051367285,13,1.0,77689.71493968848,12948.285823281412,0.0,12948.285823281412,12948.285823281412,0.004588108689047348,22,5.044933372890337,12.223079078316907,40.132788963487506,4.91287855762922,18.266547977169214,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,fixed_10,spot_swing_trading,,,,,1.6104281834730783,3.4118698890258203,-4.31635632166365,1016104.2818347308,5.9267845051367285,1,1.0,16104.281834730791,16104.281834730791,0.0,16104.281834730791,16104.281834730791,0.0,71,2.631502147617819,0.0,0.0,0.016015804460183025,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,fixed_10,futures_day_trading,,,,,41.42433000319823,107.0621279550291,35.4975454980615,1414243.3000319824,5.9267845051367285,120,0.625,2.2358072837428495,9992.584870224797,7448.901449663948,3452.0275002665157,3452.0275002665176,0.04295767845867792,19,5.202450948492103,10.134300157888616,24.922698757572494,2.387904295034119,9.643056023859705,10,5,1.0,120
5,Futures Swing Trading,LSTM,fixed_10,futures_swing_trading,,,,,5.068663147963659,10.941423398126538,-0.8581213571730695,1050686.6314796365,5.9267845051367285,1,1.0,50686.63147963644,50686.63147963644,0.0,50686.63147963644,50686.63147963644,0.0,71,2.644694283949963,0.0,0.0,0.04982260482084966,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,fixed_30,spot_day_trading,,,,,26.84288344424479,64.76267057579352,20.91609893910806,1268428.8344424479,5.9267845051367285,13,1.0,247184.05696668517,41197.34282778086,0.0,41197.34282778086,41197.34282778086,0.01372989437254742,22,5.039635483185565,12.19490303830168,47.16909600214031,4.935331298591876,19.550684598066873,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,fixed_30,spot_swing_trading,,,,,4.831284550419235,10.415719215053842,-1.0954999547174937,1048312.8455041924,5.9267845051367285,1,1.0,48312.84550419246,48312.84550419246,0.0,48312.84550419246,48312.84550419246,0.0,71,2.627567736891189,0.0,0.0,0.04753126518562967,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,fixed_30,futures_day_trading,,,,,173.73284342917077,728.6793339365466,167.80605892403403,2737328.434291708,5.9267845051367285,120,0.625,2.1105316246292873,44023.19899911999,34764.6997920509,14477.736952430898,14477.736952430903,0.12622719244891692,19,5.202450948492079,10.134300157888548,57.727603680279664,2.38790429503411,13.763503731533838,10,5,1.0,120
5,Futures Swing Trading,LSTM,fixed_30,futures_swing_trading,,,,,15.205989443890932,34.616291527612496,9.279204938754203,1152059.8944389094,5.9267845051367285,1,1.0,152059.8944389093,152059.8944389093,0.0,152059.8944389093,152059.8944389093,0.0,71,2.629044093059358,0.0,0.0,0.14471469124472724,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,fixed_50,spot_day_trading,,,,,47.76999150639716,127.05502696236906,41.84320700126043,1477699.9150639717,5.9267845051367285,13,1.0,436905.693420093,72817.61557001549,0.0,72817.61557001549,72817.61557001549,0.022828242218335112,22,5.033521835422595,12.167639953972214,55.6569471040225,4.957620369540497,20.92582996514266,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,fixed_50,spot_swing_trading,,,,,8.052140917365392,17.66033762005057,2.1253564122286637,1080521.409173654,5.9267845051367285,1,1.0,80521.40917365404,80521.40917365404,0.0,80521.40917365404,80521.40917365404,0.0,71,2.623594474509996,0.0,0.0,0.07838960628887648,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,fixed_50,futures_day_trading,,,,,407.87098661499783,2934.465101235619,401.9442021098611,5078709.866149979,5.9267845051367285,120,0.625,2.013978694955657,108015.87599682565,89388.46296915428,33989.24888458316,33989.24888458318,0.20580161302219988,24,5.202450948492081,10.134300157888564,142.58707976788682,2.387904295034111,19.818648679444546,10,5,1.0,120
5,Futures Swing Trading,LSTM,fixed_50,futures_swing_trading,,,,,25.34331573981823,60.69874161649258,19.4165312346815,1253433.1573981822,5.9267845051367285,1,1.0,253433.1573981822,253433.1573981822,0.0,253433.1573981822,253433.1573981822,0.0,71,2.6131158077805514,0.0,0.0,0.23409225442390613,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,fixed_80,spot_day_trading,,,,,84.34385672429802,261.2602727561348,78.4170722191613,1843438.5672429802,5.9267845051367285,13,1.0,763339.7036543896,127223.28394239827,0.0,127223.28394239827,127223.28394239827,0.03640026348964768,22,5.022964878100511,12.128054837413886,71.77428065333588,4.990740606868118,23.171221479835058,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,fixed_80,spot_swing_trading,,,,,12.883425467784626,28.98029839787617,6.9566409626478976,1128834.2546778463,5.9267845051367285,1,1.0,128834.25467784633,128834.25467784633,0.0,128834.25467784633,128834.25467784633,0.0,71,2.6175616693589023,0.0,0.0,0.12352034673581835,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,fixed_80,futures_day_trading,,,,,1089.2496265706138,18016.460432764336,1083.322842065477,11892496.265706139,5.9267845051367285,120,0.625,1.9053035729457224,305658.2369870182,267374.9224071161,90770.80221421784,90770.80221421784,0.3178672747548555,24,5.202450948492085,10.134300157888573,566.791924291638,2.387904295034111,34.2674352813029,10,5,1.0,120
5,Futures Swing Trading,LSTM,fixed_80,futures_swing_trading,,,,,40.54930518370916,104.38088541361358,34.62252067857243,1405493.0518370916,5.9267845051367285,1,1.0,405493.0518370915,405493.0518370915,0.0,405493.0518370915,405493.0518370915,0.0,71,2.5888326411836675,0.0,0.0,0.35953714237930234,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,kelly,spot_day_trading,,,,,8.380890749295023,18.413359775908056,2.454106244158295,1083808.9074929503,5.9267845051367285,13,1.0,77689.71493968848,12948.285823281412,0.0,12948.285823281412,12948.285823281412,0.004588108689047348,22,5.044933372890337,12.223079078316907,40.132788963487506,4.91287855762922,18.266547977169214,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,kelly,spot_swing_trading,,,,,1.6104281834730783,3.4118698890258203,-4.31635632166365,1016104.2818347308,5.9267845051367285,1,1.0,16104.281834730791,16104.281834730791,0.0,16104.281834730791,16104.281834730791,0.0,71,2.631502147617819,0.0,0.0,0.016015804460183025,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,kelly,futures_day_trading,,,,,188.82593223631523,827.5471299168712,182.8991477311785,2888259.322363152,5.9267845051367285,120,0.625,1.8777733371699905,53859.35615418118,47804.27531556525,15735.494353026268,15735.494353026268,0.17239741732405386,24,4.208730803959072,7.58323425222433,48.002292769928125,2.0713405131897593,10.952944375110958,10,5,1.0,120
5,Futures Swing Trading,LSTM,kelly,futures_swing_trading,,,,,5.068663147963659,10.941423398126538,-0.8581213571730695,1050686.6314796365,5.9267845051367285,1,1.0,50686.63147963644,50686.63147963644,0.0,50686.63147963644,50686.63147963644,0.0,71,2.644694283949963,0.0,0.0,0.04982260482084966,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,LSTM,confidence_based,spot_day_trading,,,,,2.4581883692164297,5.232045520318462,-3.468596135920299,1024581.8836921643,5.9267845051367285,13,1.0,22832.131212497166,3805.355202082861,0.0,3805.355202082861,3805.355202082861,0.0013776746104243985,22,5.047592131669752,12.237109397279047,37.97736766526248,4.906230748228632,17.843025853972712,6,0,0.10833333333333334,120
5,Spot Swing Trading,LSTM,confidence_based,spot_swing_trading,,,,,2.7288870154711597,5.816751316127267,-3.1978974896655687,1027288.8701547117,5.9267845051367285,1,1.0,27288.87015471171,27288.87015471171,0.0,27288.87015471171,27288.87015471171,0.0,71,2.6301402851878537,0.0,0.0,0.02703647162798739,0.0,1,0,0.008333333333333333,120
5,Futures Day Trading,LSTM,confidence_based,futures_day_trading,,,,,42.187368968117966,109.41516968243602,36.260584462981235,1421873.6896811796,5.9267845051367285,120,0.625,3.2948280734378477,8076.138933429386,4085.260673911625,3515.6140806765075,3515.6140806765075,0.02460669822601824,24,5.194367879655615,17.055931881697695,44.46560390891629,3.601133925683494,17.144668732317182,10,5,1.0,120
5,Futures Swing Trading,LSTM,confidence_based,futures_swing_trading,,,,,8.588901505961765,18.8911214426021,2.6621170008250363,1085889.0150596176,5.9267845051367285,1,1.0,85889.01505961765,85889.01505961765,0.0,85889.01505961765,85889.01505961765,0.0,71,2.6392945674704564,0.0,0.0,0.08345778413931271,0.0,1,0,0.008333333333333333,120
5,Spot Day Trading,BiLSTM,fixed_01,spot_day_trading,,,,,0.903507909623058,1.9067980156206588,-5.0232765955136705,1009035.0790962307,5.9267845051367285,17,1.0,8652.369060520821,1081.5461325651027,0.0,1081.5461325651027,1081.5461325651027,0.0010221598390904834,16,4.816676405492613,8.930989349490861,18.65459728213667,3.4396273508785025,8.839203763151252,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,fixed_01,spot_swing_trading,,,,,0.35248580802098584,0.7416554094495043,-5.574298697115743,1003524.8580802099,5.9267845051367285,2,1.0,3524.8580802099295,1762.4290401049648,0.0,1762.4290401049648,1762.4290401049648,0.0,69,3.1352951963008047,0.0,0.0,0.003520034920431625,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,fixed_01,futures_day_trading,,,,,4.182266058789974,8.985062840778113,-1.7445184463467545,1041822.6605878997,5.9267845051367285,120,0.6333333333333333,2.715116600964021,871.1499172376599,554.1984800491605,348.522171565826,348.5221715658258,0.0032016076274483797,7,6.038424086072342,12.28751651553257,28.064222372992774,2.8163109081515563,13.06301878760565,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,fixed_01,futures_swing_trading,,,,,1.1086944186896597,2.342460811313485,-4.818090086447069,1011086.9441868967,5.9267845051367285,2,1.0,11086.944186896624,5543.472093448312,0.0,5543.472093448312,5543.472093448312,0.0,69,3.2084765320598683,0.0,0.0,0.011038849940534057,0.0,2,0,0.016666666666666666,120
5,Spot Day Trading,BiLSTM,fixed_05,spot_day_trading,,,,,4.5854505938440315,9.872668106660122,-1.341333911292697,1045854.5059384402,5.9267845051367285,17,1.0,43874.135298113724,5484.2669122642155,0.0,5484.2669122642155,5484.2669122642155,0.005101868143210601,16,4.816065678040981,8.931204537700742,19.351084405813864,3.44104936697215,8.987787345986565,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,fixed_05,spot_swing_trading,,,,,1.7685419357855725,3.7500846810848865,-4.158242569351156,1017685.4193578558,5.9267845051367285,2,1.0,17685.41935785568,8842.70967892784,0.0,8842.70967892784,8842.70967892784,0.0,69,3.1338822910366257,0.0,0.0,0.017565021799604175,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,fixed_05,futures_day_trading,,,,,22.59307174319258,53.383430510431864,16.66628723805585,1225930.717431926,5.9267845051367285,120,0.6333333333333333,2.711037993762202,4710.181473936235,3000.9789678915663,1882.755978599375,1882.7559785993742,0.01593855889445849,7,6.0384240860722205,12.287516515532367,33.493260503615666,2.816310908151512,14.175103215289898,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,fixed_05,futures_swing_trading,,,,,5.6037755458995475,12.131294340695199,-0.323008959237181,1056037.7554589955,5.9267845051367285,2,1.0,56037.75545899544,28018.87772949772,0.0,28018.87772949772,28018.87772949772,0.0,69,3.2049533644039836,0.0,0.0,0.054840954039514944,0.0,2,0,0.016666666666666666,120
5,Spot Day Trading,BiLSTM,fixed_10,spot_day_trading,,,,,9.343791160696124,20.633427682546966,3.417006655559396,1093437.9116069612,5.9267845051367285,17,1.0,89304.79409852994,11163.099262316242,0.0,11163.099262316242,11163.099262316242,0.01018149625324364,16,4.815266735277939,8.931481365108276,20.265614374678506,3.442826108192785,9.177227912566735,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,fixed_10,spot_swing_trading,,,,,3.552366110772631,7.605893033337741,-2.3744183943640973,1035523.6611077264,5.9267845051367285,2,1.0,35523.661107726424,17761.830553863212,0.0,17761.830553863212,17761.830553863212,0.0,69,3.1321095844471833,0.0,0.0,0.0350429687028484,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,fixed_10,futures_day_trading,,,,,49.859508554560804,133.84981921815472,43.932724049424074,1498595.085545608,5.9267845051367285,120,0.6333333333333333,2.7057975029130534,10406.440814572865,6643.054917316584,4154.959046213398,4154.9590462134,0.03170414116827849,7,6.0384240860721805,12.287516515532216,42.21840248177985,2.816310908151496,15.72649714430607,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,fixed_10,futures_swing_trading,,,,,11.358309722927196,25.34803309351277,5.431525217790467,1113583.097229272,5.9267845051367285,2,1.0,113583.09722927169,56791.548614635845,0.0,56791.548614635845,56791.548614635845,0.0,69,3.2004742277209486,0.0,0.0,0.10882280009577894,0.0,2,0,0.016666666666666666,120
5,Spot Day Trading,BiLSTM,fixed_30,spot_day_trading,,,,,30.213496208739365,74.09151294853761,24.286711703602634,1302134.9620873937,5.9267845051367285,17,1.0,287479.82034184545,35934.97754273068,0.0,35934.97754273068,35934.97754273068,0.030280491682289523,16,4.8116908273989685,8.932701599326473,24.46839824330604,3.449928845221107,9.977875037746056,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,fixed_30,spot_swing_trading,,,,,10.840485202736016,24.127119797384957,4.913700697599287,1108404.8520273601,5.9267845051367285,2,1.0,108404.85202736006,54202.42601368003,0.0,54202.42601368003,54202.42601368003,0.0,69,3.1249536777003364,0.0,0.0,0.10411003833205434,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,fixed_30,futures_day_trading,,,,,225.3864047678214,1091.348293532548,219.45962026268467,3253864.047678214,5.9267845051367285,120,0.6333333333333333,2.6836855279614453,47269.909298559396,30423.842250279526,18782.200397318466,18782.200397318455,0.09306061947336698,8,6.0384240860721725,12.287516515532213,117.27283782426153,2.8163109081514928,24.219310600261448,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,fixed_30,futures_swing_trading,,,,,35.88403274231844,90.39419256939792,29.95724823718171,1358840.3274231844,5.9267845051367285,2,1.0,358840.3274231845,179420.16371159226,0.0,179420.16371159226,179420.16371159226,0.0,69,3.181941169438122,0.0,0.0,0.31688824740476673,0.0,2,0,0.016666666666666666,120
5,Spot Day Trading,BiLSTM,fixed_50,spot_day_trading,,,,,54.29508547644997,148.62190859507334,48.36830097131324,1542950.8547644997,5.9267845051367285,17,1.0,514223.97475960635,64277.996844950794,0.0,64277.996844950794,64277.996844950794,0.050035031620675116,16,4.807539439107965,8.934157884700335,29.70357043477132,3.4570349204925384,10.85141424273919,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,fixed_50,spot_swing_trading,,,,,18.37312012192347,42.50545844290758,12.446335616786742,1183731.2012192346,5.9267845051367285,2,1.0,183731.20121923462,91865.60060961731,0.0,91865.60060961731,91865.60060961731,0.0,69,3.117711978969767,0.0,0.0,0.1718846225484314,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,fixed_50,futures_day_trading,,,,,576.6188193657134,5442.7150649281775,570.6920348605767,6766188.193657135,5.9267845051367285,120,0.6333333333333333,2.660229015981494,121569.95238797707,78934.73154157097,48051.568280476116,48051.56828047611,0.15174458012009603,8,6.038424086072172,12.287516515532207,358.6760766427783,2.8163109081514928,37.99930244028201,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,fixed_50,futures_swing_trading,,,,,62.82189385975905,178.3536266296067,56.89510935462232,1628218.9385975904,5.9267845051367285,2,1.0,628218.9385975904,314109.4692987952,0.0,314109.4692987952,314109.4692987952,0.0,69,3.1628557923236365,0.0,0.0,0.513860965757476,0.0,2,0,0.016666666666666666,120
5,Spot Day Trading,BiLSTM,fixed_80,spot_day_trading,,,,,97.31182457615601,316.6981155594238,91.38504007101929,1973118.24576156,5.9267845051367285,17,1.0,914990.3093462285,114373.78866827856,0.0,114373.78866827856,114373.78866827856,0.07904011174053133,16,4.800314630029499,8.936914032070202,40.06802477697192,3.467726442387494,12.311701291061693,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,fixed_80,spot_swing_trading,,,,,30.130539676749855,73.8586827627609,24.203755171613125,1301305.3967674985,5.9267845051367285,2,1.0,301305.39676749834,150652.69838374917,0.0,150652.69838374917,150652.69838374917,0.0,69,3.106736119982967,0.0,0.0,0.2712817373362437,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,fixed_80,futures_day_trading,,,,,1778.2647575235367,47203.06704649263,1772.3379730184,18782647.575235367,5.9267845051367285,120,0.6333333333333333,2.622408596687074,378201.24163071165,249105.60883406174,148188.72979362807,148188.72979362807,0.23492293479893075,8,6.03842408607217,12.287516515532209,2009.3000748051047,2.816310908151494,75.69566415665392,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,fixed_80,futures_swing_trading,,,,,107.75144446976226,364.34685595408746,101.82465996462554,2077514.4446976227,5.9267845051367285,2,1.0,1077514.4446976227,538757.2223488113,0.0,538757.2223488113,538757.2223488113,0.0,69,3.134089878668166,0.0,0.0,0.791965968475923,0.0,2,0,0.016666666666666666,120
5,Spot Day Trading,BiLSTM,kelly,spot_day_trading,,,,,9.343791160696124,20.633427682546966,3.417006655559396,1093437.9116069612,5.9267845051367285,17,1.0,89304.79409852994,11163.099262316242,0.0,11163.099262316242,11163.099262316242,0.01018149625324364,16,4.815266735277939,8.931481365108276,20.265614374678506,3.442826108192785,9.177227912566735,8,0,0.14166666666666666,120
5,Spot Swing Trading,BiLSTM,kelly,spot_swing_trading,,,,,3.552366110772631,7.605893033337741,-2.3744183943640973,1035523.6611077264,5.9267845051367285,2,1.0,35523.661107726424,17761.830553863212,0.0,17761.830553863212,17761.830553863212,0.0,69,3.1321095844471833,0.0,0.0,0.0350429687028484,0.0,2,0,0.016666666666666666,120
5,Futures Day Trading,BiLSTM,kelly,futures_day_trading,,,,,302.5665893518089,1762.76997503089,296.6398048466722,4025665.8935180893,5.9267845051367285,120,0.6333333333333333,2.57931435479987,65019.41681428787,43541.13146290426,25213.882445984076,25213.882445984083,0.1268785376555563,8,5.561935623331224,10.376123856307943,138.9336610906072,2.7162247173270444,23.84694802939817,8,5,1.0,120
5,Futures Swing Trading,BiLSTM,kelly,futures_swing_trading,,,,,11.358309722927196,25.34803309351277,5.431525217790467,1113583.097229272,5.9267845051367285,2,1.0,113583.09722927169,56791.548614635845,0.0,56791.548614635845,56791.548614635845,0.0,69,3.2004742277209486,0.0,0.0,0.10882280009577894,0.0,2,0,0.016666666666666666,120
