model,confidence_threshold,total_predictions,base_accuracy,date_start,date_end,initial_capital,final_capital,total_return,total_return_pct,annual_return_pct,num_trades,num_wins,num_losses,win_rate,avg_profit_per_trade,avg_win,avg_loss,expectancy,profit_factor,max_drawdown,max_drawdown_pct,sharpe_ratio,sortino_ratio,calmar_ratio,recovery_factor,max_consecutive_wins,max_consecutive_losses,num_days,years,sufficient_trades,t_statistic,p_value,is_significant,is_very_significant,confidence_95_lower,confidence_95_upper,stat_warning
MLP,0.05,518,62.74131274131274,2022-10-10,2025-10-05,10000.0,12614.979240723698,2614.9792407236982,26.149792407236983,11.964395189608169,462,267,195,57.7922077922078,5.6601282266746455,26.250103658095394,22.53229967173222,5.660128226674651,1.595152299046191,-334.081434373933,2.980450806079002,1.9732596676297571,2.4640157660871322,4.014290443984276,7.827370729607159,8,5,518,2.0555555555555554,True,2.671806220357223,0.007811564748897479,True,False,0.00013525635502060953,0.0008874901058367757,
MLP,0.1,518,62.74131274131274,2022-10-10,2025-10-05,10000.0,11096.246988581666,1096.2469885816663,10.962469885816663,5.190754328859359,406,232,174,57.14285714285714,2.700115735422849,15.507137882421635,14.375913793908866,2.700115735422848,1.4382517966954858,-405.25942520483295,3.9536057585210655,1.3143064771258584,1.3982174190917933,1.3129165237762799,2.705049951713234,9,6,518,2.0555555555555554,True,1.6682433202263085,0.09604032638325212,False,False,-4.6598273768312236e-05,0.0005690342165126955,
MLP,0.15,518,62.74131274131274,2022-10-10,2025-10-05,10000.0,13455.171690237485,3455.1716902374847,34.55171690237485,15.532155301087869,344,200,144,58.139534883720934,10.044103750690393,39.97017408711517,31.519882827677357,10.044103750690391,1.7612416575293337,-330.0552460758445,3.208873064597675,2.7810030286983825,3.6940437462294047,4.84037697609434,10.468464692857841,7,4,518,2.0555555555555554,True,3.24922968825688,0.001271695177512588,True,True,0.00034553999453192563,0.0014055581320221787,
MLP,0.2,518,62.74131274131274,2022-10-10,2025-10-05,10000.0,15115.263270392992,5115.263270392992,51.152632703929925,22.25969872428002,297,175,122,58.92255892255892,17.22310865452184,57.23029189474942,40.16424435400134,17.22310865452183,2.0439232241664342,-402.51685774374164,3.055254269329902,3.8551376555714008,6.584998530096937,7.285710700982724,12.7081963698762,10,4,518,2.0555555555555554,True,4.1852156853976155,3.760168772951631e-05,True,True,0.0007462565932515548,0.0020710244960345124,
NaiveBayes,0.0,518,50.57915057915058,2022-10-10,2025-10-05,10000.0,9542.703108994667,-457.29689100533324,-4.572968910053332,-2.251429065080779,518,238,280,45.94594594594595,-0.8828125308983161,3.849822079077561,4.905551949377811,-0.8828125308983155,0.6670704542494899,-504.12052006544764,5.01771045932662,-1.3484338020619429,-1.2878407003711934,-0.44869648883306074,-0.9071181846475214,6,9,518,2.0555555555555554,True,-1.9332776944019678,0.053747642291139056,False,False,-0.00018105398017884215,1.4532010494230013e-06,
NaiveBayes,0.05,518,50.57915057915058,2022-10-10,2025-10-05,10000.0,9844.509052970658,-155.49094702934235,-1.5549094702934234,-0.7594863412185959,181,88,93,48.61878453038674,-0.8590660056869176,4.074410966036944,5.52730228000627,-0.8590660056869175,0.6975114473058693,-186.2726216121573,1.85706151339353,-1.2147356426303624,-1.2706240771800585,-0.4089720969074077,-0.8347493350530804,5,7,518,2.0555555555555554,True,-1.029486821895938,0.3046323234383795,False,False,-0.0002506924481623273,7.879178866153946e-05,
NaiveBayes,0.1,518,50.57915057915058,2022-10-10,2025-10-05,10000.0,9893.38599475089,-106.61400524911005,-1.0661400524911004,-0.5200901968069882,133,64,69,48.1203007518797,-0.8016090620233939,5.14773150321731,6.319837992101728,-0.801609062023394,0.7555110569625794,-145.26619878539532,1.4471090368973796,-0.9591005409521038,-1.0436280321303926,-0.35939945335568374,-0.7339216289855086,6,5,518,2.0555555555555554,True,-0.696770389117569,0.4871717318843487,False,False,-0.0003060567050665868,0.00014660872382848655,
NaiveBayes,0.15,518,50.57915057915058,2022-10-10,2025-10-05,10000.0,9884.834284278848,-115.16571572115208,-1.1516571572115208,-0.5619320216003088,122,58,64,47.540983606557376,-0.9439812764027883,5.527210809093369,6.8084991038836815,-0.9439812764027886,0.735703231991854,-195.19533010459963,1.9367696990419383,-1.0121029853773729,-1.0340422847794333,-0.2901387923810867,-0.5900024127597625,6,5,518,2.0555555555555554,True,-0.7042135072254068,0.4826529294975349,False,False,-0.0003577512651072065,0.00017001996353518346,
NaiveBayes,0.2,518,50.57915057915058,2022-10-10,2025-10-05,10000.0,9884.832238418634,-115.167761581366,-1.15167761581366,-0.5619420338125125,114,54,60,47.368421052631575,-1.0102435226435598,8.875418668673825,9.907339494829206,-1.0102435226435604,0.8062585122853053,-298.8065934991555,2.9364109998107284,-0.4867121013653823,-0.44473466369589626,-0.19137036125008847,-0.38542577067226425,5,5,518,2.0555555555555554,True,-0.32735901082591184,0.7440020398514795,False,False,-0.0006815463685822444,0.00048825501914192773,
RandomForest,0.0,518,62.93436293436293,2022-10-10,2025-10-05,10000.0,13015.089481387513,3015.089481387513,30.15089481387513,13.678149653698114,518,297,221,57.33590733590733,5.820636064454622,25.717812055199758,20.919007687813732,5.820636064454618,1.6521790628603905,-374.0970145159954,3.298144535930884,2.0152311788078707,2.3709945074283234,4.1472256611815,8.059645932455298,8,5,518,2.0555555555555554,True,2.8892790147318403,0.0040233219701566,True,False,0.00016550778512043054,0.000868751840335992,
RandomForest,0.05,518,62.93436293436293,2022-10-10,2025-10-05,10000.0,13807.518689013319,3807.518689013319,38.07518689013319,16.994208941019618,467,273,194,58.45824411134903,8.15314494435398,29.583551689328246,22.004076918419084,8.153144944353977,1.8919431188901719,-613.098304162877,5.83630837882017,2.230544680383044,2.47762477542588,2.9118079165746646,6.210290687742313,7,5,518,2.0555555555555554,True,3.036470715113816,0.0025278143128926915,True,True,0.00024826604699136113,0.0011589590278103898,
RandomForest,0.1,518,62.93436293436293,2022-10-10,2025-10-05,10000.0,16006.744117769966,6006.744117769966,60.067441177699656,25.71602765230989,391,231,160,59.07928388746802,15.362516925242865,50.795224515318985,35.79345465792953,15.36251692524286,2.0488551913986686,-489.36990685806086,3.538948651905131,3.6243331083498678,5.73660913786379,7.266572697647398,12.274445227610185,6,4,518,2.0555555555555554,True,4.514568163791016,8.414595527246856e-06,True,True,0.0006875572351112089,0.0017484016069548823,
RandomForest,0.15,518,62.93436293436293,2022-10-10,2025-10-05,10000.0,15682.537500336968,5682.537500336968,56.825375003369686,24.4707785654124,321,190,131,59.19003115264797,17.70260903531773,54.51885124602955,35.6949941710582,17.70260903531772,2.215244598434636,-276.6690240880562,2.1445985930410094,4.574242558117984,8.647339592821039,11.410423677800326,20.539117160178986,6,6,518,2.0555555555555554,True,5.1626351739633485,4.285789904931894e-07,True,True,0.0008755807699823562,0.0019538266889555095,
RandomForest,0.2,518,62.93436293436293,2022-10-10,2025-10-05,10000.0,14355.324323454208,4355.324323454208,43.55324323454208,19.229770215967523,254,152,102,59.84251968503938,17.146946155331563,49.70133638928746,31.365478507034087,17.14694615533157,2.3613456610746346,-233.14530668977204,1.85150511135878,4.801313050781101,8.862597969362433,10.386020593729395,18.68072913536918,7,5,518,2.0555555555555554,True,4.820328226387255,2.4745204193675266e-06,True,True,0.0008490510467355083,0.002022072030909741,
Residual_LSTM,0.0,368,57.33695652173913,2022-11-09,2025-10-05,10000.0,10359.797545016092,359.79754501609204,3.59797545016092,2.4500752166350503,368,189,179,51.358695652173914,0.9777107201524254,12.553874163746386,11.245165764983097,0.9777107201524249,1.1787472228454885,-230.60759757136475,2.184304634605008,0.6754467130490729,0.8313074965816658,1.1216728554339683,1.5602154864162603,8,9,368,1.4603174603174602,True,0.8162340945680874,0.4148957293697584,False,False,-0.00013914492327464322,0.000336629471992866,
Residual_LSTM,0.05,368,57.33695652173913,2022-11-09,2025-10-05,10000.0,11963.087657880209,1963.087657880209,19.630876578802088,13.0591530534645,286,153,133,53.4965034965035,6.8639428597210586,33.251933507030806,23.49216668192098,6.86394285972106,1.6282969884342673,-347.23050149105256,2.848952343760555,2.2300509308650547,3.1249696124682536,4.583843981127008,5.653557649602951,10,4,368,1.4603174603174602,True,2.3757324402055127,0.01817540091882518,True,False,0.0001092609253726055,0.00116500739692965,
Residual_LSTM,0.1,368,57.33695652173913,2022-11-09,2025-10-05,10000.0,13033.99873731465,3033.9987373146505,30.339987373146503,19.89558476423492,233,130,103,55.793991416309005,13.021453808217434,45.31868511783604,27.742042019456544,13.021453808217428,2.0617927259958684,-363.07251510340757,3.145938335574801,3.622173693119717,7.0881579438686995,6.324213205088063,8.356453906874581,10,4,368,1.4603174603174602,True,3.482947772754268,0.0005926053909279765,True,True,0.0004996678113889563,0.0018012645295067597,
Residual_LSTM,0.15,368,57.33695652173913,2022-11-09,2025-10-05,10000.0,13237.915485542504,3237.915485542504,32.37915485542504,21.17693021722784,189,109,80,57.67195767195767,17.131827965833438,50.53313778734261,28.377456665972808,17.131827965833438,2.426271002567101,-278.6362726814532,2.4799987057824486,4.2698376763512185,8.842778088495216,8.539089221236686,11.620581392302082,8,4,368,1.4603174603174602,True,3.697787897756073,0.00028531890376236855,True,True,0.000700073473102942,0.0023011269131763042,
Residual_LSTM,0.2,368,57.33695652173913,2022-11-09,2025-10-05,10000.0,14988.188492301282,4988.188492301282,49.88188492301282,31.931943098108697,160,98,62,61.25000000000001,31.176178076883012,70.89544179135913,31.605883923417938,31.176178076883023,3.5455593425761416,-233.80711345223608,1.9681030677112559,5.96992005278855,13.613122406040977,16.22473112408841,21.334631006940292,8,4,368,1.4603174603174602,True,4.756946161687979,4.380360979386014e-06,True,True,0.001494313163401119,0.0036160356189272984,
SVM,0.0,518,62.54826254826254,2022-10-10,2025-10-05,10000.0,10334.396772571261,334.39677257126095,3.3439677257126093,1.6130584690884353,518,295,223,56.94980694980695,0.6455536150023953,9.011883641377265,10.422013011816379,0.6455536150023944,1.1438817141210496,-223.99265092945643,2.2109772150172042,0.5147074391481795,0.5041771907825907,0.7295681104863324,1.4928917140079514,9,7,518,2.0555555555555554,True,0.7379468014865316,0.4608815915968518,False,False,-0.00010894740282392576,0.0002400354828696413,
SVM,0.05,518,62.54826254826254,2022-10-10,2025-10-05,10000.0,11985.502761304868,1985.5027613048678,19.85502761304868,9.210703768749884,388,228,160,58.76288659793815,5.117275158002205,23.634044007059188,21.269120451903994,5.117275158002206,1.583446423476551,-352.5246292734355,3.414273028787439,1.8658568878489479,2.0607142899802797,2.6977056875914274,5.632238420892896,11,6,518,2.0555555555555554,True,2.315228833750037,0.02112275201019218,True,False,7.163426402643797e-05,0.0008784779351976171,
SVM,0.1,518,62.54826254826254,2022-10-10,2025-10-05,10000.0,12555.826783433604,2555.826783433604,25.55826783433604,11.708677505267474,293,171,122,58.36177474402731,8.722958305234158,31.400799668356314,23.063196392256742,8.722958305234155,1.9083476335155114,-313.49681851723653,2.7446217037294067,2.919784467065428,3.89867683583551,4.266044201777484,8.15264025811184,8,4,518,2.0555555555555554,True,3.1483596200572355,0.0018118463591963389,True,True,0.00029471729809258567,0.0012776365375806857,
SVM,0.15,518,62.54826254826254,2022-10-10,2025-10-05,10000.0,13775.343489894134,3775.343489894134,37.75343489894134,16.861499805134493,240,143,97,59.583333333333336,15.730597874558912,48.42606691529154,32.46993895868609,15.730597874558915,2.1986800146328362,-229.71741195242612,1.948441498664276,3.845132814281229,5.845120529371525,8.653839397638386,16.434729339001947,7,4,518,2.0555555555555554,True,3.75246539395385,0.0002198493532087741,True,True,0.0006417062391103141,0.0020600557228528664,
SVM,0.2,518,62.54826254826254,2022-10-10,2025-10-05,10000.0,14650.600429875272,4650.600429875272,46.50600429875272,20.41661714079346,180,108,72,60.0,25.836669054862696,70.43719881461621,41.064125584767595,25.836669054862686,2.5729465005609784,-378.3874579850617,2.6941192887949494,4.663905179139305,8.194052985515597,7.57821571810415,12.290577638698776,7,4,518,2.0555555555555554,True,3.9417193057999484,0.0001159022658876105,True,True,0.0010738303524068522,0.0032268280523381496,
StackingEnsemble,0.0,518,60.61776061776062,2022-10-10,2025-10-05,10000.0,12324.390998567831,2324.390998567831,23.24390998567831,10.702180096743996,518,287,231,55.4054054054054,4.487241309976482,20.579331463014725,15.505961607434662,4.487241309976485,1.648930969252123,-207.15747202864623,1.936724742393011,2.0239305348639696,2.751843737857076,5.525916957884483,11.220406272607965,7,5,518,2.0555555555555554,True,2.901751463133238,0.0038690636448680937,True,False,0.00013198628939021509,0.0006853337317136327,
StackingEnsemble,0.05,518,60.61776061776062,2022-10-10,2025-10-05,10000.0,12406.147759252584,2406.1477592525844,24.061477592525844,11.058834250453998,415,238,177,57.34939759036145,5.7979464078375775,25.236365446849394,20.339588797161362,5.797946407837578,1.6683544722849817,-292.52825457214385,2.7915967349511646,2.154622336198173,2.829423629749385,3.961472698400852,8.225351642602359,9,4,518,2.0555555555555554,True,2.76499872688071,0.005946794532605164,True,False,0.0001523922370837734,0.0009019568360756754,
StackingEnsemble,0.1,518,60.61776061776062,2022-10-10,2025-10-05,10000.0,13714.490922108744,3714.4909221087437,37.14490922108744,16.61007268792616,338,195,143,57.692307692307686,10.98961811274774,40.11559108641727,28.727617760437976,10.989618112747738,1.9041982252193324,-249.79256147688284,1.9397492954609292,3.214558840749544,5.322089412871505,8.562999727229814,14.87030238269326,7,4,518,2.0555555555555554,True,3.7228836145769075,0.00023076608183446326,True,True,0.0004460686521536722,0.0014455013966913296,
StackingEnsemble,0.15,518,60.61776061776062,2022-10-10,2025-10-05,10000.0,16494.314270102688,6494.314270102688,64.94314270102689,27.564603348978455,278,169,109,60.79136690647482,23.360842698211126,67.68412336487604,45.36057411524182,23.360842698211123,2.313494505425746,-303.9723464615272,2.7767603803778167,4.565848930906368,7.261222581745996,9.926893059900225,21.364819351830917,8,6,518,2.0555555555555554,True,4.795607884668538,2.651781518781566e-06,True,True,0.0010738716222781501,0.0025694175060254035,
StackingEnsemble,0.2,518,60.61776061776062,2022-10-10,2025-10-05,10000.0,15894.533743139615,5894.533743139615,58.94533743139615,25.286515750248828,231,143,88,61.904761904761905,25.51746209151346,69.44239552649348,45.860554740329036,25.51746209151348,2.4605871727783266,-301.4832462700815,2.7767603803778123,4.7117244007337975,7.63296107096055,9.106481037736604,19.551778800534212,6,5,518,2.0555555555555554,True,4.511132665539525,1.0284742608999743e-05,True,True,0.0011440464377515855,0.002918409043861045,
TabNet,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10246.07466166224,246.07466166224003,2.4607466166224006,1.1896488833485153,518,268,250,51.737451737451735,0.4750476093865584,9.386219778671364,9.077728956086753,0.4750476093865581,1.1084300546326582,-193.45481381195532,1.916728845485612,0.4470338096445064,0.5030103124817004,0.620666238811214,1.2720007158955113,10,7,518,2.0555555555555554,True,0.6409217059878769,0.5218575433768604,False,False,-9.996878590495223e-05,0.00019678075526862243,
TabNet,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10967.184578941235,967.1845789412346,9.671845789412346,4.593753841706216,489,255,234,52.14723926380368,1.9778825745219684,15.163147997818992,12.390675899583766,1.9778825745219661,1.333578851135286,-248.19681303081234,2.2159373823292543,1.2134087584365592,1.6110751247225754,2.073052189262474,3.8968452782718193,9,7,518,2.0555555555555554,True,1.6902902429451914,0.09161104128066704,False,False,-3.1178901653737274e-05,0.00041509441642937223,
TabNet,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10561.88180012831,561.8818001283107,5.618818001283107,2.6951238592107574,446,240,206,53.81165919282511,1.2598246639648074,12.060585149721552,11.323585610703246,1.2598246639648067,1.2408761365695629,-182.84181786213594,1.8123836780083995,0.8658398633511362,1.12065900761764,1.487060323878213,3.073048642253019,9,6,518,2.0555555555555554,True,1.1518733643326797,0.24999157423448945,False,False,-8.841545025591469e-05,0.00033881848390727727,
TabNet,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11312.88856023785,1312.8885602378505,13.128885602378503,6.18490630763151,417,230,187,55.15587529976019,3.1484138135200435,20.063372273768373,17.656080549352232,3.148413813520044,1.3976417314222223,-214.14348673407767,2.122655334794847,1.4793636534851593,1.9571074360887672,2.9137591045742135,6.130882523026203,9,6,518,2.0555555555555554,True,1.903017146646475,0.0577283760845107,False,False,-9.913850607406246e-06,0.0006120362286999249,
TabNet,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11398.035946642975,1398.0359466429745,13.980359466429745,6.572962370942248,386,212,174,54.92227979274611,3.6218547840491815,22.46879824497187,19.341087823511806,3.621854784049175,1.4154207571900685,-444.7514912859515,3.7673706672216962,1.522303825708874,1.9415484070205733,1.7447081669268232,3.143409238720488,9,6,518,2.0555555555555554,True,1.884059963047548,0.060310131516377694,False,False,-1.5054021764474956e-05,0.0007061116059373805,
VMD_Hybrid,0.0,368,49.72826086956522,2022-11-09,2025-10-05,10000.0,9657.905807052728,-342.09419294727195,-3.4209419294727192,-2.355425414902701,368,162,206,44.02173913043478,-0.9296037851828125,4.880376479543739,5.498617391424081,-0.9296037851828127,0.6979874568715791,-312.3318557975999,3.137473474106614,-1.0943841128473293,-1.0287226780367356,-0.750739547072474,-1.0952907511584693,8,8,368,1.4603174603174602,True,-1.3224931118951806,0.18682754255736794,False,False,-0.00023292133490704624,4.560465034623073e-05,
VMD_Hybrid,0.05,368,49.72826086956522,2022-11-09,2025-10-05,10000.0,9770.31401171587,-229.68598828413087,-2.296859882841309,-1.5786016064449182,114,50,64,43.859649122807014,-2.0147893709134364,5.764867056858765,8.092645955110468,-2.0147893709134364,0.5565302637917554,-186.367855366585,1.8721247666063128,-1.6625463889027539,-1.4439657878342373,-0.8432138896952485,-1.2324335000386157,4,7,368,1.4603174603174602,True,-1.1182165797739654,0.2658461199914328,False,False,-0.0005597553179994731,0.00015585243657273234,
VMD_Hybrid,0.1,368,49.72826086956522,2022-11-09,2025-10-05,10000.0,9816.613276884571,-183.38672311542905,-1.8338672311542907,-1.2594595648058204,49,20,29,40.816326530612244,-3.7425861860292065,10.5476297743262,13.59790753799845,-3.7425861860292056,0.5349519703853293,-138.27107115076979,1.3889771725781872,-2.037898164467598,-1.839441685527639,-0.9067532495642393,-1.3262840996976546,3,6,368,1.4603174603174602,True,-0.8986286234093784,0.37333635961271416,False,False,-0.001209136775483871,0.0004621676814167067,
VMD_Hybrid,0.15,368,49.72826086956522,2022-11-09,2025-10-05,10000.0,9822.491673415348,-177.5083265846515,-1.7750832658465152,-1.2189736051232192,43,18,25,41.86046511627907,-4.128100618247765,11.673490980294478,15.505246569198182,-4.128100618247765,0.5420690002124013,-132.39267461999225,1.3299267976540659,-2.1028802382663447,-1.8992131721580572,-0.916571955143273,-1.340771512428124,3,5,368,1.4603174603174602,True,-0.8686573468900289,0.38997141980773253,False,False,-0.001368099473741813,0.0005447416026781131,
VMD_Hybrid,0.2,368,49.72826086956522,2022-11-09,2025-10-05,10000.0,9826.121754591246,-173.87824540875408,-1.7387824540875407,-1.1939761595776033,34,14,20,41.17647058823529,-5.114066041434022,14.696602685755062,18.98153415046638,-5.1140660414340235,0.5419805268888539,-128.76259344409482,1.2934614701928397,-2.3135306354464147,-2.1393052014497704,-0.923085988328354,-1.3503785591600967,3,6,368,1.4603174603174602,True,-0.8497955310540769,0.40156218959941004,False,False,-0.0017302889470649453,0.000710709642284539,
VotingHard,0.0,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,12876.173717988351,2876.173717988351,28.76173717988351,13.086251303499497,518,289,229,55.79150579150579,5.5524589150354675,25.130995597465844,19.155825369778412,5.5524589150354675,1.6556601094681243,-252.43259913688962,2.1006592121371694,2.1526045457519962,2.972602679425771,6.229592704942275,11.39382840339355,7,6,518,2.0555555555555554,True,3.0862340789788694,0.0021357434179691123,True,True,0.00017981689788728114,0.0008097015014185479,
VotingHard,0.05,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,12876.173717988351,2876.173717988351,28.76173717988351,13.086251303499497,518,289,229,55.79150579150579,5.5524589150354675,25.130995597465844,19.155825369778412,5.5524589150354675,1.6556601094681243,-252.43259913688962,2.1006592121371694,2.1526045457519962,2.972602679425771,6.229592704942275,11.39382840339355,7,6,518,2.0555555555555554,True,3.0862340789788694,0.0021357434179691123,True,True,0.00017981689788728114,0.0008097015014185479,
VotingHard,0.1,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,12876.173717988351,2876.173717988351,28.76173717988351,13.086251303499497,518,289,229,55.79150579150579,5.5524589150354675,25.130995597465844,19.155825369778412,5.5524589150354675,1.6556601094681243,-252.43259913688962,2.1006592121371694,2.1526045457519962,2.972602679425771,6.229592704942275,11.39382840339355,7,6,518,2.0555555555555554,True,3.0862340789788694,0.0021357434179691123,True,True,0.00017981689788728114,0.0008097015014185479,
VotingHard,0.15,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,12876.173717988351,2876.173717988351,28.76173717988351,13.086251303499497,518,289,229,55.79150579150579,5.5524589150354675,25.130995597465844,19.155825369778412,5.5524589150354675,1.6556601094681243,-252.43259913688962,2.1006592121371694,2.1526045457519962,2.972602679425771,6.229592704942275,11.39382840339355,7,6,518,2.0555555555555554,True,3.0862340789788694,0.0021357434179691123,True,True,0.00017981689788728114,0.0008097015014185479,
VotingHard,0.2,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,12876.173717988351,2876.173717988351,28.76173717988351,13.086251303499497,518,289,229,55.79150579150579,5.5524589150354675,25.130995597465844,19.155825369778412,5.5524589150354675,1.6556601094681243,-252.43259913688962,2.1006592121371694,2.1526045457519962,2.972602679425771,6.229592704942275,11.39382840339355,7,6,518,2.0555555555555554,True,3.0862340789788694,0.0021357434179691123,True,True,0.00017981689788728114,0.0008097015014185479,
VotingSoft,0.0,518,61.969111969111964,2022-10-10,2025-10-05,10000.0,15347.420611808573,5347.420611808573,53.47420611808573,23.169649608787644,518,290,228,55.98455598455598,10.32320581430229,39.20210692947894,26.40872981465047,10.323205814302288,1.88810023576325,-421.6000838405889,3.926321482854041,3.0239705879536944,5.286202557800375,5.901108635644792,12.683632704946247,9,5,518,2.0555555555555554,True,4.335529765924636,1.7484379569987522e-05,True,True,0.00045766230173802493,0.001216092590205329,
VotingSoft,0.05,518,61.969111969111964,2022-10-10,2025-10-05,10000.0,15508.599928553116,5508.599928553116,55.08599928553116,23.797248168422612,482,267,215,55.3941908713693,11.42863055716414,43.57372862835372,28.491095884731756,11.428630557164144,1.8992772731587522,-407.9099058302927,3.7988261571029995,3.114468344684069,5.798087290601523,6.264368829809915,13.504452453392785,8,5,518,2.0555555555555554,True,4.307320319221271,2.004212433845482e-05,True,True,0.0005012714073327024,0.001342244058845006,
VotingSoft,0.1,518,61.969111969111964,2022-10-10,2025-10-05,10000.0,17011.45811297795,7011.458112977951,70.11458112977951,29.494893010633703,443,253,190,57.11060948081265,15.827219216654502,52.24516445035164,32.66614996295274,15.827219216654505,2.12968351528381,-401.26846237641985,3.768860216747921,3.775788906531081,7.305678890470413,7.825945064124531,17.47323492968824,7,5,518,2.0555555555555554,True,5.006212714400774,8.032824481875967e-07,True,True,0.0007367680477295286,0.001689130499284939,
VotingSoft,0.15,518,61.969111969111964,2022-10-10,2025-10-05,10000.0,17179.3521265923,7179.352126592301,71.793521265923,30.11507711593442,395,226,169,57.21518987341773,18.175575004031085,56.61995701836561,33.235255382002066,18.17557500403109,2.2782021092317777,-490.96234698888657,4.463918071103737,4.030929847742999,8.210165818514694,6.74633284846293,14.623019811241885,7,5,518,2.0555555555555554,True,5.046653848895086,6.880717248751184e-07,True,True,0.0008458289857875936,0.0019254077398254733,
VotingSoft,0.2,518,61.969111969111964,2022-10-10,2025-10-05,10000.0,17413.512378433395,7413.5123784333955,74.13512378433396,30.974867614342827,362,210,152,58.011049723756905,20.479315962523213,59.917143912242814,34.0071568627473,20.47931596252321,2.434201275622638,-378.86767160038835,3.381580397416062,4.335844500259231,9.067951370155487,9.159879102094212,19.567550715313647,8,5,518,2.0555555555555554,True,5.1967008024532575,3.401009802092354e-07,True,True,0.0009630056299936855,0.002135588468978531,
XGBoost,0.0,518,60.810810810810814,2022-10-10,2025-10-05,10000.0,12766.483429104035,2766.483429104035,27.664834291040354,12.61655740214016,518,288,230,55.5984555984556,5.340701600586958,27.338938037610554,22.2049161988165,5.340701600586959,1.5416903497628416,-359.3973687268244,3.3772295550746207,2.024587643553547,2.946834694467951,3.73577134642285,7.697561723683127,7,6,518,2.0555555555555554,True,2.902693573580495,0.00385763345750225,True,False,0.00015468644564333914,0.0008025521517792667,
XGBoost,0.05,518,60.810810810810814,2022-10-10,2025-10-05,10000.0,15765.554562906374,5765.5545629063745,57.655545629063745,24.790889204068513,488,276,212,56.557377049180324,11.814660989562272,44.19887208872793,30.34591572444585,11.814660989562272,1.896200079646063,-354.3892672542788,3.3772295550746207,3.277637747811768,5.516202904765726,7.340599387689758,16.26898751075753,7,6,518,2.0555555555555554,True,4.561110493988493,6.446574695277628e-06,True,True,0.0005371694050271314,0.001350226933045037,
XGBoost,0.1,518,60.810810810810814,2022-10-10,2025-10-05,10000.0,15796.961803385931,5796.9618033859315,57.96961803385932,24.911768581497018,459,265,194,57.73420479302832,12.629546412605512,44.761132850238894,31.261538154264823,12.629546412605514,1.9558469663825326,-404.20224413721553,2.8722373965552084,3.2077267199157515,5.406669256512639,8.673297204254327,14.341735820294018,9,6,518,2.0555555555555554,True,4.329157977320495,1.8398060043334615e-05,True,True,0.0005509888887647819,0.0014670458457884108,
XGBoost,0.15,518,60.810810810810814,2022-10-10,2025-10-05,10000.0,16983.40782764226,6983.407827642259,69.83407827642259,29.390972051644184,434,251,183,57.83410138248848,16.090801446180297,52.29412717772893,33.56512619654488,16.090801446180294,2.136915091224488,-446.739548626083,3.032283895333108,3.770807678623768,6.72707418479251,9.692684809914697,15.631944494547781,8,6,518,2.0555555555555554,True,4.94856155881129,1.072451192084794e-06,True,True,0.0007442091173825265,0.001724873337888208,
XGBoost,0.2,518,60.810810810810814,2022-10-10,2025-10-05,10000.0,15004.747055152851,5004.747055152851,50.04747055152852,21.824004362930303,397,228,169,57.43073047858942,12.606415756052506,43.87371394437038,29.576684758364504,12.606415756052508,2.0012578536861763,-398.848874638712,2.867805781562689,3.651523043596634,6.4893082389659185,7.610000824755377,12.547978378242348,8,4,518,2.0555555555555554,True,4.583202315682857,6.147060098834118e-06,True,True,0.000589695730435722,0.0014756138828797324,
