model,strategy_type,confidence_threshold,total_predictions,base_accuracy,date_start,date_end,initial_capital,final_capital,total_return,total_return_pct,annual_return_pct,num_trades,num_wins,num_losses,win_rate,avg_profit_per_trade,avg_win,avg_loss,expectancy,profit_factor,max_drawdown,max_drawdown_pct,sharpe_ratio,sortino_ratio,calmar_ratio,recovery_factor,max_consecutive_wins,max_consecutive_losses,num_days,years,sufficient_trades,t_statistic,p_value,is_significant,is_very_significant,confidence_95_lower,confidence_95_upper,stat_warning
LightGBM,inverse_volatility,0.1,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,518,2.0555555555555554,False,,,False,False,,,Insufficient trades: 1 < 30
LightGBM,inverse_volatility,0.15,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,518,2.0555555555555554,False,,,False,False,,,Insufficient trades: 1 < 30
LightGBM,inverse_volatility,0.2,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,18347.32465004163,8347.324650041632,83.47324650041632,34.34595009332979,176,111,65,63.06818181818182,47.427980966145654,110.77569745418178,60.750427190346876,47.427980966145626,3.1139008426893082,-445.5399656058453,4.193909706520849,5.480218156546909,11.365023755888405,8.189482486932757,18.73529939943982,9,3,518,2.0555555555555554,True,4.579878015127507,8.805582134826911e-06,True,True,0.001994460182628312,0.005015097482230342,
LightGBM,trend_following,0.0,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,20300.278333881728,10300.278333881728,103.00278333881727,41.122273346273005,518,290,228,55.98455598455598,19.884707208265937,73.50483249061314,48.31632933507042,19.884707208265933,1.9350184498874794,-702.4113471617802,5.046871862634015,2.9628172804162696,5.060498658427653,8.148071610601752,14.664168475497814,9,5,518,2.0555555555555554,True,4.247852992159233,2.5600101137315532e-05,True,True,0.0007500803444782417,0.0020408320489212744,
LightGBM,trend_following,0.05,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,19554.76695143809,9554.76695143809,95.5476695143809,38.57678317623372,419,243,176,57.995226730310264,22.80373974090235,72.56253065391635,45.89731816740676,22.80373974090235,2.1828239809067638,-545.4357670246445,4.127205628145169,3.486430510478759,5.778227905155508,9.3469496438855,17.517675827457012,7,5,518,2.0555555555555554,True,4.495600953058066,8.996193753320804e-06,True,True,0.000916750321354039,0.002341299020542198,
LightGBM,trend_following,0.1,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,17419.214607152644,7419.214607152644,74.19214607152644,30.995730793784038,350,199,151,56.85714285714286,21.197756020436085,69.90826645612897,42.99689018289427,21.197756020436092,2.142730819869723,-603.3730878038041,4.692904329386079,3.381341653901314,5.790401986962854,6.604807730618892,12.296230569642367,7,5,518,2.0555555555555554,True,3.984949354970258,8.220044067925702e-05,True,True,0.0008180726371745459,0.0024125634639200776,
LightGBM,trend_following,0.15,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,16541.081785007103,6541.0817850071035,65.41081785007104,27.74043423405135,258,150,108,58.139534883720934,25.353030174446143,73.64112502892856,41.713768234557214,25.353030174446143,2.451932410968913,-610.0021309957265,4.692904329386091,3.875798479905768,6.616559828548811,5.91114420559267,10.72304743317844,9,4,518,2.0555555555555554,True,3.921667514148354,0.0001128841383289458,True,True,0.000988289496388029,0.002981883853740257,
LightGBM,trend_following,0.2,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,16706.445951298923,6706.445951298923,67.06445951298925,28.360112220539357,176,111,65,63.06818181818182,38.10480654147116,81.56789731035347,36.11677923308172,38.104806541471156,3.8567356710461946,-313.067737239322,3.0542103791913946,5.432131879386049,10.010422131782812,9.285579151246198,21.42170895805925,9,3,518,2.0555555555555554,True,4.53969178945048,1.0447422505300974e-05,True,True,0.001671355410075518,0.004242287516749976,
LightGBM,momentum,0.0,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,17379.02722004504,7379.027220045042,73.79027220045042,30.848619300387114,518,290,228,55.98455598455598,14.24522629352324,52.80255093468028,34.796984872860726,14.245226293523235,1.9300850229447197,-568.2737164289683,5.375822993709353,2.63406394908889,4.212846030688486,5.738399373730377,12.984987703487052,9,5,518,2.0555555555555554,True,3.7765124773755736,0.00017751242194987432,True,True,0.0005223960178505971,0.0016551869752399466,
LightGBM,momentum,0.05,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,17045.542889250468,7045.542889250468,70.45542889250468,29.621052254200443,419,243,176,57.995226730310264,16.815138160502322,53.46375943167558,33.784946890038015,16.81513816050233,2.184891419815344,-508.76217325512334,4.576245978795974,3.070977453050028,4.817608243096701,6.472784109824849,13.84840159041741,7,5,518,2.0555555555555554,True,3.959892251762018,8.812662234529626e-05,True,True,0.0006525564515087128,0.001938964526916661,
LightGBM,momentum,0.1,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,15717.675789613979,5717.675789613979,57.17675789613978,24.60637642419443,350,199,151,56.85714285714286,16.336216541754208,53.060569319549664,32.062102681962976,16.336216541754215,2.1810018499356483,-565.319181329709,4.913771383148098,3.0531554414799946,4.921394124131251,5.007635582840222,10.114066492782385,7,5,518,2.0555555555555554,True,3.59817819447852,0.0003667572419883696,True,True,0.0005966303442337497,0.002035208158636095,
LightGBM,momentum,0.15,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,15203.641096372658,5203.641096372658,52.036410963726574,22.606939845892192,258,150,108,58.139534883720934,20.169151536328172,57.81001029627651,32.10981896360008,20.169151536328172,2.500533592483656,-570.8884588718774,5.23935789209472,3.514331552143963,5.820985268889345,4.314830235209191,9.114987377141027,9,4,518,2.0555555555555554,True,3.5559227223611023,0.0004482577467684514,True,True,0.0007373926242459682,0.0025677508845977437,
LightGBM,momentum,0.2,518,61.38996138996139,2022-10-10,2025-10-05,10000.0,15295.58625737979,5295.5862573797895,52.955862573797894,22.967098851236113,176,111,65,63.06818181818182,30.08855828056699,64.9650354334706,29.46973347285304,30.088558280566986,3.7645502081276727,-477.7815646334966,4.641894978070966,4.862420609629336,8.562935845747681,4.947785109257374,11.083697340733526,9,3,518,2.0555555555555554,True,4.063577874858944,7.287443266184242e-05,True,True,0.0012595007770231266,0.003638263998667502,
LogisticRegression,kelly,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11478.541912669085,1478.541912669085,14.785419126690849,6.938498534222615,518,269,249,51.930501930501926,2.8543280167356886,16.79492396441722,12.205994513088937,2.8543280167356873,1.4864756674780455,-554.3989342189088,4.615844183189101,1.4861319135968527,2.3798329719396074,1.5031916717407008,2.666927768813623,8,10,518,2.0555555555555554,True,2.1306983517487694,0.03358528753025562,True,False,2.1081815622658764e-05,0.0005196702284297,
LogisticRegression,kelly,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11553.49578799318,1553.4957879931808,15.534957879931808,7.277643890515373,134,80,54,59.70149253731343,11.59325214920285,38.37995071678793,28.090745728700966,11.593252149202849,2.024125197537881,-245.78363441992042,2.124435850687983,3.394955318315756,6.700130318869448,3.425683052824853,6.320582701365051,9,4,518,2.0555555555555554,True,2.4756325920689206,0.014556706395695302,True,False,0.00021932499260206133,0.0019627098946052588,
LogisticRegression,kelly,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11704.63315969807,1704.6331596980708,17.046331596980707,7.95807927925265,95,60,35,63.1578947368421,17.943506944190172,45.264801292048006,28.892997652137538,17.943506944190172,2.6856611816184723,-230.68719342960685,1.9343794853998704,4.944553661505199,9.692704647887288,4.114021751842335,7.389370577340835,9,3,518,2.0555555555555554,True,3.0359081409766198,0.0031025997432268596,True,True,0.0005786180152903874,0.0027661206211810003,
LogisticRegression,kelly,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11336.562616041181,1336.5626160411812,13.36562616041181,6.292950035884326,61,40,21,65.57377049180327,21.910862558052205,44.52712196764759,21.167726793558067,21.910862558052195,4.0067394330917585,-95.39605734032193,0.8840034146700497,6.943151788971348,17.27699381858587,7.118694262321533,14.010669343210308,9,4,518,2.0555555555555554,True,3.416027096147355,0.0011457420763547235,True,True,0.000857712627649594,0.0032814538504228365,
LogisticRegression,kelly,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10881.613947071868,881.6139470718681,8.816139470718682,4.195941076627396,48,31,17,64.58333333333334,18.366957230663868,39.882177386954034,20.8666795249241,18.366957230663868,3.485284919599228,-91.93931858871292,0.8681509287736712,6.165292164890381,14.018100524832892,4.833193097603985,9.589085068334418,7,3,518,2.0555555555555554,True,2.690754097821747,0.009840863979071126,True,False,0.0004471335535153162,0.0030966142288028587,
LogisticRegression,aggressive,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,12985.051374940553,2985.0513749405527,29.85051374940553,13.55043793523263,518,269,249,51.930501930501926,5.762647441970165,105.98417672107234,102.508803867582,5.762647441970152,1.1169475955233787,-3404.4654944746126,21.737399603895046,0.7932494481166502,1.133708633382453,0.6233697766132328,0.8768047083412178,8,10,518,2.0555555555555554,True,1.1372982951002466,0.25594042441777937,False,False,-0.0004138622126702411,0.0015517923865428225,
LogisticRegression,aggressive,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13670.233221650766,3670.2332216507657,36.702332216507656,16.426851251632122,134,80,54,59.70149253731343,27.389800161572882,92.84380334277883,69.57909344021371,27.38980016157287,1.9768348295716576,-635.673328591105,4.447030951118303,3.5205386659447226,6.946393699341288,3.693891819552376,5.773772559854611,9,4,518,2.0555555555555554,True,2.5672091223207616,0.011357956493539668,True,False,0.0005491903064282519,0.004236185983031816,
LogisticRegression,aggressive,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13705.309770097052,3705.309770097052,37.053097700970525,16.572088836238063,95,60,35,63.1578947368421,39.00326073786352,95.89264508710845,58.52139814655632,39.00326073786353,2.8090133999570814,-407.46672179149755,2.891039292230431,4.718007577431813,10.627587125002313,5.732225390632006,9.09352732857795,9,3,518,2.0555555555555554,True,2.8968110357516763,0.004689333972518832,True,False,0.001065289535529161,0.005707418670966705,
LogisticRegression,aggressive,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13201.786472911524,3201.7864729115245,32.017864729115246,14.468549697473554,61,40,21,65.57377049180327,52.48830283461514,104.97830563046008,47.492654871756166,52.48830283461514,4.210307423985846,-266.52759165203497,2.5510804913712235,5.784013424146744,15.353180507141795,5.671537901846683,12.012964410422528,9,4,518,2.0555555555555554,True,2.8457316189961315,0.0060545552086870135,True,False,0.001379052303964024,0.00790473256399303,
LogisticRegression,aggressive,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,12230.128642100011,2230.1286421000113,22.301286421000114,10.289460485680934,48,31,17,64.58333333333334,46.46101337708353,99.10875521700865,49.543692331015215,46.46101337708356,3.6478453986455364,-267.99534176540874,2.551080491371236,5.42233051559631,13.18629397887959,4.0333735138832205,8.321520170496722,7,3,518,2.0555555555555554,True,2.3664990505513352,0.022129844228793348,True,False,0.0006413074679636485,0.007914672763800468,
LogisticRegression,neutral,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10993.081599983097,993.0815999830975,9.930815999830974,4.7138331328285155,518,269,249,51.930501930501926,1.917145945913311,23.276271048168685,21.157571534033263,1.9171459459133064,1.1885036527745634,-651.7872874593304,5.67432651457722,0.9798651746300998,1.4767762465390648,0.8307299766269675,1.5236283663250534,8,10,518,2.0555555555555554,True,1.404853158335941,0.16066548415628784,False,False,-7.465836772789424e-05,0.0004494383628691577,
LogisticRegression,neutral,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11082.217073265907,1082.217073265907,10.82217073265907,5.1260298829558515,134,80,54,59.70149253731343,8.07624681541729,25.12454931311182,17.180497625611647,8.076246815417287,2.1665003743812283,-138.5123949335375,1.2347221664432644,3.632562856669442,7.802688088123215,4.15156544708505,7.813142454039495,9,4,518,2.0555555555555554,True,2.648898190851962,0.009053267899817788,True,False,0.00019573159315923862,0.0013497879404299209,
LogisticRegression,neutral,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,11089.001465954781,1089.0014659547815,10.890014659547814,5.157333687353316,95,60,35,63.1578947368421,11.463173325839753,27.28679335499913,15.66303243843347,11.463173325839751,2.986481718722647,-91.16932781875585,0.8442236525828465,4.727319959358176,11.233659337156455,6.1089661152880455,11.944822803999507,9,3,518,2.0555555555555554,True,2.902528748216247,0.0046115827032605075,True,False,0.0003460507793323159,0.0018446068502358808,
LogisticRegression,neutral,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10970.746393487116,970.7463934871157,9.707463934871157,4.610277890600489,61,40,21,65.57377049180327,15.913875303067558,31.82395634830582,14.39104097357674,15.913875303067561,4.2121386369726235,-85.73445808872202,0.8442236525828579,5.755536696828523,15.335371510213832,5.460967453938996,11.322709854683422,9,4,518,2.0555555555555554,True,2.8317210838551374,0.006292969595246135,True,False,0.00044882259384968815,0.0026084418832126657,
LogisticRegression,neutral,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10727.157162797534,727.1571627975336,7.2715716279753355,3.4737925121719027,48,31,17,64.58333333333334,15.149107558281933,31.87040520135586,15.342670496735238,15.149107558281935,3.7879078001380457,-85.87095365697132,0.8442236525828555,5.431065928583263,13.706665429225872,4.1147775255336985,8.468022443331748,7,3,518,2.0555555555555554,True,2.370311497336041,0.021927693927144255,True,False,0.00022274287651803757,0.0027221133739817943,
LogisticRegression,conservative,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10493.677859584039,493.67785958403874,4.936778595840387,2.3719690727273424,518,269,249,51.930501930501926,0.9530460609730412,13.956161808610391,13.094496654346022,0.9530460609730413,1.1514103259328838,-402.0686100549847,3.7246110225411515,0.793249448116654,1.133708633382456,0.6368367215723493,1.2278448186157236,8,10,518,2.0555555555555554,True,1.1372982951002522,0.255940424417777,False,False,-6.897703544503977e-05,0.0002586320644238043,
LogisticRegression,conservative,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10546.528890922653,546.5288909226529,5.465288909226529,2.622474437577682,134,80,54,59.70149253731343,4.0785738128555975,13.306320752101715,9.592162393434945,4.078573812855597,2.0551223980927826,-79.7078287403765,0.750209174237476,3.5205386659447324,6.9463936993412885,3.4956576480728923,6.8566525968584715,9,4,518,2.0555555555555554,True,2.5672091223207687,0.011357956493539465,True,False,9.153171773804332e-05,0.0007060309971719722,
LogisticRegression,conservative,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10548.866563267818,548.8665632678185,5.488665632678185,2.6335397235306424,95,60,35,63.1578947368421,5.777542771240244,14.028823296613309,8.367509557970727,5.777542771240243,2.874142084811103,-51.358617560661514,0.4846144481006512,4.718007577431771,10.627587125002218,5.434298820128602,10.686941925949085,9,3,518,2.0555555555555554,True,2.8968110357516506,0.004689333972519193,True,False,0.0001775482559215212,0.0009512364451611096,
LogisticRegression,conservative,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10481.63644285483,481.6364428548295,4.816364428548295,2.314804138704396,61,40,21,65.57377049180327,7.895679391062855,15.865367605008156,7.284679111690106,7.895679391062853,4.148397939803271,-42.93438396102465,0.42618186580973316,5.784013424146707,15.353180507141687,5.431493745765873,11.217965612178194,9,4,518,2.0555555555555554,True,2.8457316189961137,0.006054555208687309,True,False,0.00022984205066066507,0.001317455427332163,
LogisticRegression,conservative,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10346.982113824213,346.98211382421323,3.4698211382421325,1.6732401668618113,48,31,17,64.58333333333334,7.228794038004405,15.386233792396638,7.646537278828494,7.228794038004407,3.669275233170884,-42.973393152253266,0.42618186580973627,5.4223305155963395,13.186293978879844,3.926117700204563,8.07434759910318,7,3,518,2.0555555555555554,True,2.366499050551349,0.022129844228792613,True,False,0.00010688457799394536,0.0013191121273000805,
LogisticRegression,ultra_aggressive,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,17300.11741268531,7300.117412685311,73.0011741268531,30.559249891984088,518,269,249,51.930501930501926,14.092890758079724,432.2683780842494,437.6709891244087,14.092890758079733,1.0669857983318614,-16507.41846759303,52.63644412848091,0.7932494481166497,1.1337086333824522,0.5805720807695834,0.4422325287879948,8,10,518,2.0555555555555554,True,1.137298295100246,0.25594042441777964,False,False,-0.0011036325671206443,0.00413811303078086,
LogisticRegression,ultra_aggressive,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,22248.733845215582,12248.733845215582,122.48733845215583,47.556836417678824,134,80,54,59.70149253731343,91.40846153145944,336.3411210474328,271.45473775146405,91.40846153145942,1.8356030416706393,-2904.9303726896323,11.571815735476859,3.520538665944728,6.946393699341294,4.109712555470368,4.216532678500882,9,4,518,2.0555555555555554,True,2.567209122320765,0.011357956493539562,True,False,0.001464507483808681,0.011296495954751514,
LogisticRegression,ultra_aggressive,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,22549.541414611056,12549.541414611056,125.49541414611056,48.524030372627536,95,60,35,63.1578947368421,132.10043594327445,334.93282500005455,215.61223101120598,132.10043594327433,2.662977672695708,-1853.4072137056573,7.620519696902166,4.718007577431794,10.627587125002291,6.367548710930193,6.771065377219402,9,3,518,2.0555555555555554,True,2.8968110357516648,0.004689333972518994,True,False,0.0028407720947443912,0.015219783122577834,
LogisticRegression,ultra_aggressive,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,20508.337843931768,10508.337843931768,105.08337843931767,41.82407348206234,61,40,21,65.57377049180327,172.26783350707808,341.8080300008088,150.665874100028,172.26783350707808,4.321236764305433,-758.738695119042,6.7708242250584485,5.784013424146741,15.353180507141813,6.177102239233111,13.849745520469424,9,4,518,2.0555555555555554,True,2.8457316189961306,0.006054555208687025,True,False,0.003677472810570728,0.021079286837314762,
LogisticRegression,ultra_aggressive,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,16820.54815393435,6820.548153934349,68.2054815393435,28.785858827218824,48,31,17,64.58333333333334,142.09475320696572,304.46833164602475,153.99824277014199,142.09475320696575,3.605281123474634,-770.1091148994765,6.770824225058454,5.422330515596306,13.186293978879574,4.251455638249169,8.856599697335936,7,3,518,2.0555555555555554,True,2.366499050551333,0.022129844228793476,True,False,0.001710153247903053,0.021105794036801226,
LogisticRegression,fixed_50,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,14891.878739176522,4891.878739176522,48.918787391765214,21.377332923248282,518,269,249,51.930501930501926,9.443781349761643,210.94924852650794,208.24686391347035,9.443781349761608,1.0943404331999247,-7307.35090571605,35.06581541160841,0.7932494481166481,1.1337086333824504,0.609634559251441,0.6694462606619772,8,10,518,2.0555555555555554,True,1.1372982951002437,0.2559404244177805,False,False,-0.0006897703544504046,0.0025863206442380358,
LogisticRegression,fixed_50,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,16693.422725067216,6693.422725067216,66.93422725067215,28.311424175835764,134,80,54,59.70149253731343,49.95091585871057,174.82832816659285,135.0526579307447,49.950915858710545,1.9178069842208727,-1320.4455081323613,7.339754483414358,3.520538665944723,6.946393699341288,3.857271280641755,5.069063951404095,9,4,518,2.0555555555555554,True,2.567209122320762,0.011357956493539668,True,False,0.0009153171773804204,0.0070603099717196915,
LogisticRegression,fixed_50,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,16792.501040278672,6792.501040278672,67.92501040278673,28.681345171715833,95,60,35,63.1578947368421,71.50001095030197,177.8081029997285,110.74243256300073,71.50001095030194,2.752457967575081,-844.0561372772827,4.796182446628035,4.718007577431789,10.627587125002275,5.980036308226829,8.047451751479006,9,3,518,2.0555555555555554,True,2.896811035751662,0.004689333972519026,True,False,0.0017754825592152389,0.00951236445161114,
LogisticRegression,fixed_50,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,15796.417305123241,5796.417305123241,57.964173051232414,24.90967398239794,61,40,21,65.57377049180327,95.02323451021712,189.40754632886598,84.75640704911396,95.02323451021714,4.256625443225664,-456.1742675808873,4.24378654763583,5.784013424146739,15.35318050714179,5.869681168642863,12.706585436881179,9,4,518,2.0555555555555554,True,2.845731618996129,0.006054555208687059,True,False,0.0022984205066067,0.013174554273321714,
LogisticRegression,fixed_50,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13926.770900672589,3926.770900672589,39.267709006725894,17.484694239137855,48,31,17,64.58333333333334,81.80772709734562,174.82060436940958,87.80399028112392,81.80772709734566,3.6307064500078114,-460.39521288549986,4.243786547635834,5.422330515596305,13.186293978879558,4.120069198314978,8.529130605120292,7,3,518,2.0555555555555554,True,2.3664990505513335,0.02212984422879344,True,False,0.0010688457799394088,0.013191121273000771,
LogisticRegression,fixed_01,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10098.348519216921,98.34851921692098,0.9834851921692098,0.47725004273249105,518,269,249,51.930501930501926,0.18986200621025895,2.6843508319006184,2.5049873677283228,0.1898620062102585,1.1576750357495327,-75.86801885451314,0.747120649650948,0.7932494481167043,1.1337086333825246,0.6387857743665103,1.2963106286657773,8,10,518,2.0555555555555554,True,1.1372982951003239,0.25594042441774695,False,False,-1.3795407089006743e-05,5.172641288476202e-05,
LogisticRegression,fixed_01,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10107.355355897253,107.3553558972526,1.073553558972526,0.52083744955842,134,80,54,59.70149253731343,0.8011593723676277,2.5983506961656704,1.8613462925183615,0.8011593723676274,2.06807752766724,-15.217023692188377,0.1503318755967003,3.5205386659443985,6.946393699340648,3.464584257271464,7.054950959454917,9,4,518,2.0555555555555554,True,2.5672091223205253,0.011357956493547055,True,False,1.830634354760113e-05,0.00014120619943438703,
LogisticRegression,fixed_01,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10107.73698043494,107.73698043494005,1.0773698043494004,0.5226838309952964,95,60,35,63.1578947368421,1.134073478262466,2.7487849218121996,1.6340032821085049,1.1340734782624664,2.883839203202847,-9.814756038207634,0.09701162457744855,4.718007577432115,10.627587125003881,5.387847417996958,10.97704110173837,9,3,518,2.0555555555555554,True,2.896811035751862,0.004689333972516293,True,False,3.550965118431208e-05,0.000190247289032228,
LogisticRegression,fixed_01,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10094.770046265558,94.77004626555754,0.9477004626555754,0.4599269502256975,61,40,21,65.57377049180327,1.5536073158288632,3.1242563078612045,1.4381050499470256,1.5536073158288628,4.138059591783865,-8.539484119295594,0.0852684302472113,5.7840134241465035,15.353180507142119,5.393871435093522,11.097865508224043,9,4,518,2.0555555555555554,True,2.8457316189960133,0.006054555208688991,True,False,4.5968410132128106e-05,0.00026349108546643024,
LogisticRegression,fixed_01,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,10068.636518487912,68.63651848791233,0.6863651848791232,0.3333209748020538,48,31,17,64.58333333333334,1.42992746849819,3.0424908767589467,1.5106293348008373,1.4299274684981904,3.672688905863985,-8.541033364417672,0.08526843024720608,5.422330515596049,13.18629397888008,3.909078352160417,8.036090664843336,7,3,518,2.0555555555555554,True,2.366499050551221,0.02212984422879942,True,False,2.1376915598782196e-05,0.00026382242546001816,
LogisticRegression,volatility_scaled,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,518,2.0555555555555554,False,,,False,False,,,Insufficient trades: 1 < 30
LogisticRegression,volatility_scaled,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13670.233221650766,3670.2332216507657,36.702332216507656,16.426851251632122,134,80,54,59.70149253731343,27.389800161572882,92.84380334277883,69.57909344021371,27.38980016157287,1.9768348295716576,-635.673328591105,4.447030951118303,3.5205386659447226,6.946393699341288,3.693891819552376,5.773772559854611,9,4,518,2.0555555555555554,True,2.5672091223207616,0.011357956493539668,True,False,0.0005491903064282519,0.004236185983031816,
LogisticRegression,volatility_scaled,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13705.309770097052,3705.309770097052,37.053097700970525,16.572088836238063,95,60,35,63.1578947368421,39.00326073786352,95.89264508710845,58.52139814655632,39.00326073786353,2.8090133999570814,-407.46672179149755,2.891039292230431,4.718007577431813,10.627587125002313,5.732225390632006,9.09352732857795,9,3,518,2.0555555555555554,True,2.8968110357516763,0.004689333972518832,True,False,0.001065289535529161,0.005707418670966705,
LogisticRegression,volatility_scaled,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13201.786472911524,3201.7864729115245,32.017864729115246,14.468549697473554,61,40,21,65.57377049180327,52.48830283461514,104.97830563046008,47.492654871756166,52.48830283461514,4.210307423985846,-266.52759165203497,2.5510804913712235,5.784013424146744,15.353180507141795,5.671537901846683,12.012964410422528,9,4,518,2.0555555555555554,True,2.8457316189961315,0.0060545552086870135,True,False,0.001379052303964024,0.00790473256399303,
LogisticRegression,volatility_scaled,0.2,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,12230.128642100011,2230.1286421000113,22.301286421000114,10.289460485680934,48,31,17,64.58333333333334,46.46101337708353,99.10875521700865,49.543692331015215,46.46101337708356,3.6478453986455364,-267.99534176540874,2.551080491371236,5.42233051559631,13.18629397887959,4.0333735138832205,8.321520170496722,7,3,518,2.0555555555555554,True,2.3664990505513352,0.022129844228793348,True,False,0.0006413074679636485,0.007914672763800468,
LogisticRegression,inverse_volatility,0.0,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,518,2.0555555555555554,False,,,False,False,,,Insufficient trades: 1 < 30
LogisticRegression,inverse_volatility,0.05,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13670.233221650766,3670.2332216507657,36.702332216507656,16.426851251632122,134,80,54,59.70149253731343,27.389800161572882,92.84380334277883,69.57909344021371,27.38980016157287,1.9768348295716576,-635.673328591105,4.447030951118303,3.5205386659447226,6.946393699341288,3.693891819552376,5.773772559854611,9,4,518,2.0555555555555554,True,2.5672091223207616,0.011357956493539668,True,False,0.0005491903064282519,0.004236185983031816,
LogisticRegression,inverse_volatility,0.1,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13705.309770097052,3705.309770097052,37.053097700970525,16.572088836238063,95,60,35,63.1578947368421,39.00326073786352,95.89264508710845,58.52139814655632,39.00326073786353,2.8090133999570814,-407.46672179149755,2.891039292230431,4.718007577431813,10.627587125002313,5.732225390632006,9.09352732857795,9,3,518,2.0555555555555554,True,2.8968110357516763,0.004689333972518832,True,False,0.001065289535529161,0.005707418670966705,
LogisticRegression,inverse_volatility,0.15,518,56.56370656370656,2022-10-10,2025-10-05,10000.0,13201.786472911524,3201.7864729115245,32.017864729115246,14.468549697473554,61,40,21,65.57377049180327,52.48830283461514,104.97830563046008,47.492654871756166,52.48830283461514,4.210307423985846,-266.52759165203497,2.5510804913712235,5.784013424146744,15.353180507141795,5.671537901846683,12.012964410422528,9,4,518,2.0555555555555554,True,2.8457316189961315,0.0060545552086870135,True,False,0.001379052303964024,0.00790473256399303,
