fold,strategy,model,position_strategy,trading_method,confidence_threshold,total_return_pct,alpha_pct,final_capital,num_trades,win_rate,max_drawdown,risk_reward_ratio,expectancy,sharpe_ratio,max_consecutive_losses,trading_suspended
2,Improved Spot Swing Trading,VotingHard,kelly,spot_swing_improved,0.3,-1.5386659244223666,15.757128377504626,984613.3407557764,12,0.4166666666666667,0.016244573857327808,0.3751417561320399,-1282.2216036853029,-2.213662417283364,3.0,False
2,Improved Spot Day Trading,VotingHard,anti_martingale,spot_day_improved,0.0,-0.1351021890487969,17.160692112878195,998648.978109512,11,0.09090909090909091,0.001413906149589573,0.4748531130270975,-122.82017186253009,-3.279828016500648,6.0,False
2,Improved Spot Swing Trading,VotingHard,anti_martingale,spot_swing_improved,0.0,-0.2316798524976127,17.06411444942938,997683.2014750239,12,0.4166666666666667,0.0024471480756707025,0.37631310048680544,-193.0665437480142,-2.213211388178812,3.0,False
2,Improved Spot Day Trading,VotingHard,anti_martingale,spot_day_improved,0.2,-0.1351021890487969,17.160692112878195,998648.978109512,11,0.09090909090909091,0.001413906149589573,0.4748531130270975,-122.82017186253009,-3.279828016500648,6.0,False
2,Improved Spot Swing Trading,VotingHard,anti_martingale,spot_swing_improved,0.2,-0.2316798524976127,17.06411444942938,997683.2014750239,12,0.4166666666666667,0.0024471480756707025,0.37631310048680544,-193.0665437480142,-2.213211388178812,3.0,False
2,Improved Spot Day Trading,VotingHard,anti_martingale,spot_day_improved,0.3,-0.1351021890487969,17.160692112878195,998648.978109512,11,0.09090909090909091,0.001413906149589573,0.4748531130270975,-122.82017186253009,-3.279828016500648,6.0,False
2,Improved Spot Swing Trading,VotingHard,anti_martingale,spot_swing_improved,0.3,-0.2316798524976127,17.06411444942938,997683.2014750239,12,0.4166666666666667,0.0024471480756707025,0.37631310048680544,-193.0665437480142,-2.213211388178812,3.0,False
2,Improved Spot Day Trading,VotingHard,fixed_risk,spot_day_improved,0.0,-0.1351021890487969,17.160692112878195,998648.978109512,11,0.09090909090909091,0.001413906149589573,0.4748531130270975,-122.82017186253009,-3.279828016500648,6.0,False
2,Improved Spot Swing Trading,VotingHard,fixed_risk,spot_swing_improved,0.0,-0.2316798524976127,17.06411444942938,997683.2014750239,12,0.4166666666666667,0.0024471480756707025,0.37631310048680544,-193.0665437480142,-2.213211388178812,3.0,False
2,Improved Spot Day Trading,VotingHard,fixed_risk,spot_day_improved,0.2,-0.1351021890487969,17.160692112878195,998648.978109512,11,0.09090909090909091,0.001413906149589573,0.4748531130270975,-122.82017186253009,-3.279828016500648,6.0,False
2,Improved Spot Swing Trading,VotingHard,fixed_risk,spot_swing_improved,0.2,-0.2316798524976127,17.06411444942938,997683.2014750239,12,0.4166666666666667,0.0024471480756707025,0.37631310048680544,-193.0665437480142,-2.213211388178812,3.0,False
2,Improved Spot Day Trading,VotingHard,fixed_risk,spot_day_improved,0.3,-0.1351021890487969,17.160692112878195,998648.978109512,11,0.09090909090909091,0.001413906149589573,0.4748531130270975,-122.82017186253009,-3.279828016500648,6.0,False
2,Improved Spot Swing Trading,VotingHard,fixed_risk,spot_swing_improved,0.3,-0.2316798524976127,17.06411444942938,997683.2014750239,12,0.4166666666666667,0.0024471480756707025,0.37631310048680544,-193.0665437480142,-2.213211388178812,3.0,False
2,Improved Spot Day Trading,VotingSoft,kelly,spot_day_improved,0.0,-0.666766407146302,16.62902789478069,993332.335928537,10,0.1,0.007434098887925559,0.36226254699228,-666.7664071463029,-1.812539352941016,5.0,False
2,Improved Spot Swing Trading,VotingSoft,kelly,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,kelly,spot_day_improved,0.2,0.12657844888854797,17.42237275081554,1001265.7844888855,3,0.6666666666666666,0.005233216732144817,0.6610144001257218,421.9281629618538,0.2688911401229386,0.0,False
2,Improved Spot Swing Trading,VotingSoft,kelly,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,kelly,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,VotingSoft,kelly,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,anti_martingale,spot_day_improved,0.0,-0.10025009617498082,17.19554420575201,998997.4990382502,10,0.1,0.0011183510582835645,0.3627190546914364,-100.25009617495809,-1.8144564079536867,5.0,False
2,Improved Spot Swing Trading,VotingSoft,anti_martingale,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,anti_martingale,spot_day_improved,0.2,0.01918008313162023,17.314974385058612,1000191.8008313163,3,0.6666666666666666,0.0007853027776014219,0.6631843818419676,63.93361043877272,0.2683794712845815,0.0,False
2,Improved Spot Swing Trading,VotingSoft,anti_martingale,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,anti_martingale,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,VotingSoft,anti_martingale,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,fixed_risk,spot_day_improved,0.0,-0.10025009617498082,17.19554420575201,998997.4990382502,10,0.1,0.0011183510582835645,0.3627190546914364,-100.25009617495809,-1.8144564079536867,5.0,False
2,Improved Spot Swing Trading,VotingSoft,fixed_risk,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,fixed_risk,spot_day_improved,0.2,0.01918008313162023,17.314974385058612,1000191.8008313163,3,0.6666666666666666,0.0007853027776014219,0.6631843818419676,63.93361043877272,0.2683794712845815,0.0,False
2,Improved Spot Swing Trading,VotingSoft,fixed_risk,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,VotingSoft,fixed_risk,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,VotingSoft,fixed_risk,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,MLP,kelly,spot_day_improved,0.0,-0.28520201946337087,17.010592282463623,997147.9798053663,10,0.3,0.006317918588408122,1.3823247846088116,-285.20201946336323,-0.5878951232439474,0.0,False
2,Improved Spot Swing Trading,MLP,kelly,spot_swing_improved,0.0,-0.4375885881925279,16.858205713734463,995624.1141180748,4,0.5,0.006268558887598919,0.30193111999284294,-1093.9714704812632,-1.3306696212178597,0.0,False
2,Improved Spot Day Trading,MLP,kelly,spot_day_improved,0.2,0.1423150067279888,17.43810930865498,1001423.1500672799,2,0.5,0.00562888664531277,2.586546043149521,711.5750336399215,0.2315369250886339,1.0,False
2,Improved Spot Swing Trading,MLP,kelly,spot_swing_improved,0.2,-0.4375885881925279,16.858205713734463,995624.1141180748,4,0.5,0.006268558887598919,0.30193111999284294,-1093.9714704812632,-1.3306696212178597,0.0,False
2,Improved Spot Day Trading,MLP,kelly,spot_day_improved,0.3,0.15747399574559395,17.453268297672587,1001574.739957456,1,1.0,0.006031262473309581,0.0,2108.5460129810745,0.24120484366726092,0.0,False
2,Improved Spot Swing Trading,MLP,kelly,spot_swing_improved,0.3,-0.4375885881925279,16.858205713734463,995624.1141180748,4,0.5,0.006268558887598919,0.30193111999284294,-1093.9714704812632,-1.3306696212178597,0.0,False
2,Improved Spot Day Trading,MLP,anti_martingale,spot_day_improved,0.0,-0.04269422905351927,17.253100072873472,999573.0577094648,10,0.3,0.0009491072834720433,1.3838772566155546,-42.694229053528325,-0.5893961387581818,0.0,False
2,Improved Spot Swing Trading,MLP,anti_martingale,spot_swing_improved,0.0,-0.06562194499505347,17.230172356931938,999343.7805500495,4,0.5,0.0009415347330697113,0.30303213795311396,-164.0548624876426,-1.3305437560375477,0.0,False
2,Improved Spot Day Trading,MLP,anti_martingale,spot_day_improved,0.2,0.02137372503374646,17.31716802696074,1000213.7372503374,2,0.5,0.000844332996796933,2.5916452925297766,106.86862516865949,0.2275079969800117,1.0,False
2,Improved Spot Swing Trading,MLP,anti_martingale,spot_swing_improved,0.2,-0.06562194499505347,17.230172356931938,999343.7805500495,4,0.5,0.0009415347330697113,0.30303213795311396,-164.0548624876426,-1.3305437560375477,0.0,False
2,Improved Spot Day Trading,MLP,anti_martingale,spot_day_improved,0.3,0.023635419987666495,17.31942972191466,1000236.3541998768,1,1.0,0.0009071454757399334,0.0,316.2819019471608,0.23613829905455666,0.0,False
2,Improved Spot Swing Trading,MLP,anti_martingale,spot_swing_improved,0.3,-0.06562194499505347,17.230172356931938,999343.7805500495,4,0.5,0.0009415347330697113,0.30303213795311396,-164.0548624876426,-1.3305437560375477,0.0,False
2,Improved Spot Day Trading,MLP,fixed_risk,spot_day_improved,0.0,-0.04269422905351927,17.253100072873472,999573.0577094648,10,0.3,0.0009491072834720433,1.3838772566155546,-42.694229053528325,-0.5893961387581818,0.0,False
2,Improved Spot Swing Trading,MLP,fixed_risk,spot_swing_improved,0.0,-0.06562194499505347,17.230172356931938,999343.7805500495,4,0.5,0.0009415347330697113,0.30303213795311396,-164.0548624876426,-1.3305437560375477,0.0,False
2,Improved Spot Day Trading,MLP,fixed_risk,spot_day_improved,0.2,0.02137372503374646,17.31716802696074,1000213.7372503374,2,0.5,0.000844332996796933,2.5916452925297766,106.86862516865949,0.2275079969800117,1.0,False
2,Improved Spot Swing Trading,MLP,fixed_risk,spot_swing_improved,0.2,-0.06562194499505347,17.230172356931938,999343.7805500495,4,0.5,0.0009415347330697113,0.30303213795311396,-164.0548624876426,-1.3305437560375477,0.0,False
2,Improved Spot Day Trading,MLP,fixed_risk,spot_day_improved,0.3,0.023635419987666495,17.31942972191466,1000236.3541998768,1,1.0,0.0009071454757399334,0.0,316.2819019471608,0.23613829905455666,0.0,False
2,Improved Spot Swing Trading,MLP,fixed_risk,spot_swing_improved,0.3,-0.06562194499505347,17.230172356931938,999343.7805500495,4,0.5,0.0009415347330697113,0.30303213795311396,-164.0548624876426,-1.3305437560375477,0.0,False
2,Improved Spot Day Trading,LSTM,kelly,spot_day_improved,0.0,-0.08003700880986342,17.21575729311713,999199.6299119013,5,0.6,0.004034237836750915,0.5125134915475537,-160.07401761972733,-0.3375131026419219,0.0,False
2,Improved Spot Swing Trading,LSTM,kelly,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,kelly,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM,kelly,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,kelly,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM,kelly,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,anti_martingale,spot_day_improved,0.0,-0.01194542422392475,17.28384887770307,999880.5457577608,5,0.6,0.0006057709469163789,0.5131736460511453,-23.890848447806192,-0.33797682392638373,0.0,False
2,Improved Spot Swing Trading,LSTM,anti_martingale,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,anti_martingale,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM,anti_martingale,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,anti_martingale,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM,anti_martingale,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,fixed_risk,spot_day_improved,0.0,-0.01194542422392475,17.28384887770307,999880.5457577608,5,0.6,0.0006057709469163789,0.5131736460511453,-23.890848447806192,-0.33797682392638373,0.0,False
2,Improved Spot Swing Trading,LSTM,fixed_risk,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,fixed_risk,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM,fixed_risk,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM,fixed_risk,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM,fixed_risk,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,BiLSTM,kelly,spot_day_improved,0.0,0.9964022526784744,18.292196554605468,1009964.0225267848,5,0.8,0.005008497591143846,4.039374732360443,1428.06226721899,1.5714571850773225,1.0,False
2,Improved Spot Swing Trading,BiLSTM,kelly,spot_swing_improved,0.0,0.015037516999338862,17.31083181892633,1000150.3751699934,2,0.5,0.0024100808351146946,1.1041443122342611,75.18758499666365,0.04965767767087555,0.0,False
2,Improved Spot Day Trading,BiLSTM,kelly,spot_day_improved,0.2,0.10127261033383572,17.39706691226083,1001012.7261033383,0,0.0,0.0022302015662560007,0.0,0.0,0.38481702174757065,0.0,False
2,Improved Spot Swing Trading,BiLSTM,kelly,spot_swing_improved,0.2,0.015037516999338862,17.31083181892633,1000150.3751699934,2,0.5,0.0024100808351146946,1.1041443122342611,75.18758499666365,0.04965767767087555,0.0,False
2,Improved Spot Day Trading,BiLSTM,kelly,spot_day_improved,0.3,0.10127261033383572,17.39706691226083,1001012.7261033383,0,0.0,0.0022302015662560007,0.0,0.0,0.38481702174757065,0.0,False
2,Improved Spot Swing Trading,BiLSTM,kelly,spot_swing_improved,0.3,0.015037516999338862,17.31083181892633,1000150.3751699934,2,0.5,0.0024100808351146946,1.1041443122342611,75.18758499666365,0.04965767767087555,0.0,False
2,Improved Spot Day Trading,BiLSTM,anti_martingale,spot_day_improved,0.0,0.14904181757382506,17.444836119500817,1001490.4181757382,5,0.8,0.0007520869651739168,4.058059165315265,213.88292715452684,1.5659599202376782,1.0,False
2,Improved Spot Swing Trading,BiLSTM,anti_martingale,spot_swing_improved,0.0,0.0022850206037539067,17.298079322530747,1000022.8502060376,2,0.5,0.00036274554832013597,1.1055014154398555,11.425103018793834,0.0473104122924926,0.0,False
2,Improved Spot Day Trading,BiLSTM,anti_martingale,spot_day_improved,0.2,0.015190891550065366,17.31098519347706,1000151.9089155007,0,0.0,0.000334530234938371,0.0,0.0,0.3819379113760339,0.0,False
2,Improved Spot Swing Trading,BiLSTM,anti_martingale,spot_swing_improved,0.2,0.0022850206037539067,17.298079322530747,1000022.8502060376,2,0.5,0.00036274554832013597,1.1055014154398555,11.425103018793834,0.0473104122924926,0.0,False
2,Improved Spot Day Trading,BiLSTM,anti_martingale,spot_day_improved,0.3,0.015190891550065366,17.31098519347706,1000151.9089155007,0,0.0,0.000334530234938371,0.0,0.0,0.3819379113760339,0.0,False
2,Improved Spot Swing Trading,BiLSTM,anti_martingale,spot_swing_improved,0.3,0.0022850206037539067,17.298079322530747,1000022.8502060376,2,0.5,0.00036274554832013597,1.1055014154398555,11.425103018793834,0.0473104122924926,0.0,False
2,Improved Spot Day Trading,BiLSTM,fixed_risk,spot_day_improved,0.0,0.14904181757382506,17.444836119500817,1001490.4181757382,5,0.8,0.0007520869651739168,4.058059165315265,213.88292715452684,1.5659599202376782,1.0,False
2,Improved Spot Swing Trading,BiLSTM,fixed_risk,spot_swing_improved,0.0,0.0022850206037539067,17.298079322530747,1000022.8502060376,2,0.5,0.00036274554832013597,1.1055014154398555,11.425103018793834,0.0473104122924926,0.0,False
2,Improved Spot Day Trading,BiLSTM,fixed_risk,spot_day_improved,0.2,0.015190891550065366,17.31098519347706,1000151.9089155007,0,0.0,0.000334530234938371,0.0,0.0,0.3819379113760339,0.0,False
2,Improved Spot Swing Trading,BiLSTM,fixed_risk,spot_swing_improved,0.2,0.0022850206037539067,17.298079322530747,1000022.8502060376,2,0.5,0.00036274554832013597,1.1055014154398555,11.425103018793834,0.0473104122924926,0.0,False
2,Improved Spot Day Trading,BiLSTM,fixed_risk,spot_day_improved,0.3,0.015190891550065366,17.31098519347706,1000151.9089155007,0,0.0,0.000334530234938371,0.0,0.0,0.3819379113760339,0.0,False
2,Improved Spot Swing Trading,BiLSTM,fixed_risk,spot_swing_improved,0.3,0.0022850206037539067,17.298079322530747,1000022.8502060376,2,0.5,0.00036274554832013597,1.1055014154398555,11.425103018793834,0.0473104122924926,0.0,False
2,Improved Spot Day Trading,GRU,kelly,spot_day_improved,0.0,1.6385909075692373,18.93438520949623,1016385.9090756924,7,0.8571428571428571,0.002197660515602363,3.4187576656792964,2340.844153670368,3.2758319044168696,0.0,False
2,Improved Spot Swing Trading,GRU,kelly,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,kelly,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,GRU,kelly,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,kelly,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,GRU,kelly,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,anti_martingale,spot_day_improved,0.0,0.24456483283012975,17.54035913475712,1002445.6483283013,7,0.8571428571428571,0.0003298485833496443,3.4025652176628487,349.3783326144431,3.275472284162511,0.0,False
2,Improved Spot Swing Trading,GRU,anti_martingale,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,anti_martingale,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,GRU,anti_martingale,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,anti_martingale,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,GRU,anti_martingale,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,fixed_risk,spot_day_improved,0.0,0.24456483283012975,17.54035913475712,1002445.6483283013,7,0.8571428571428571,0.0003298485833496443,3.4025652176628487,349.3783326144431,3.275472284162511,0.0,False
2,Improved Spot Swing Trading,GRU,fixed_risk,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,fixed_risk,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,GRU,fixed_risk,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,GRU,fixed_risk,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,GRU,fixed_risk,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,kelly,spot_day_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,kelly,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,kelly,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,kelly,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,kelly,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,kelly,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,anti_martingale,spot_day_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,anti_martingale,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,anti_martingale,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,anti_martingale,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,anti_martingale,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,anti_martingale,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,fixed_risk,spot_day_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,fixed_risk,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,fixed_risk,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,fixed_risk,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,TCN,fixed_risk,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,TCN,fixed_risk,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,kelly,spot_day_improved,0.0,-0.44478736099965444,16.851006940927338,995552.1263900035,0,0.0,0.012440800703087644,0.0,0.0,-0.5879427218908709,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,kelly,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,kelly,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,kelly,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,kelly,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,kelly,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,anti_martingale,spot_day_improved,0.0,-0.06671810414994317,17.22907619777705,999332.8189585005,0,0.0,0.0018743007102097649,0.0,0.0,-0.5936895253086293,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,anti_martingale,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,anti_martingale,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,anti_martingale,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,anti_martingale,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,anti_martingale,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,fixed_risk,spot_day_improved,0.0,-0.06671810414994317,17.22907619777705,999332.8189585005,0,0.0,0.0018743007102097649,0.0,0.0,-0.5936895253086293,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,fixed_risk,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,fixed_risk,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,fixed_risk,spot_swing_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,CNN_LSTM,fixed_risk,spot_day_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,CNN_LSTM,fixed_risk,spot_swing_improved,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM_Attention,kelly,spot_day_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Swing Trading,LSTM_Attention,kelly,spot_swing_improved,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,Improved Spot Day Trading,LSTM_Attention,kelly,spot_day_improved,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
