datetime,open,high,low,close,volume
2021-03-13 16:00:00,2044000.0,2060000.0,2040000.0,2060000.0,2514.62270526
2021-03-13 17:00:00,2060000.0,2067000.0,2050000.0,2055000.0,3405.33051754
2021-03-13 18:00:00,2055000.0,2058000.0,2049000.0,2055000.0,2272.54404228
2021-03-13 19:00:00,2055000.0,2159000.0,2055000.0,2145000.0,29105.59199379
2021-03-13 20:00:00,2145000.0,2187000.0,2142000.0,2168000.0,17611.6383925
2021-03-13 21:00:00,2169000.0,2195000.0,2157000.0,2168000.0,11327.59142209
2021-03-13 22:00:00,2168000.0,2180000.0,2144000.0,2175000.0,7888.27307899
2021-03-13 23:00:00,2177000.0,2188000.0,2160000.0,2171000.0,5737.8169014
2021-03-14 00:00:00,2170000.0,2183000.0,2149000.0,2159000.0,4622.75678607
2021-03-14 01:00:00,2162000.0,2175000.0,2157000.0,2168000.0,2810.99788212
2021-03-14 02:00:00,2167000.0,2198000.0,2166000.0,2195000.0,2792.7142857
2021-03-14 03:00:00,2195000.0,2195000.0,2194000.0,2195000.0,4.65673912
2021-03-14 05:00:00,2195000.0,2225000.0,2195000.0,2220000.0,4994.58228504
2021-03-14 06:00:00,2220000.0,2223000.0,2182000.0,2204000.0,4263.63496113
2021-03-14 07:00:00,2204000.0,2216000.0,2200000.0,2214000.0,3346.31456363
2021-03-14 08:00:00,2214000.0,2240000.0,2212000.0,2219000.0,5463.20222643
2021-03-14 09:00:00,2219000.0,2236000.0,2203000.0,2208000.0,7176.82224847
2021-03-14 10:00:00,2208000.0,2208000.0,2180000.0,2192000.0,6951.77487084
2021-03-14 11:00:00,2192000.0,2200000.0,2181000.0,2195000.0,3772.74667968
2021-03-14 12:00:00,2195000.0,2218000.0,2190000.0,2211000.0,4149.88388987
2021-03-14 13:00:00,2211000.0,2213000.0,2198000.0,2202000.0,3581.57341809
2021-03-14 14:00:00,2202000.0,2208000.0,2185000.0,2196000.0,3950.73247425
2021-03-14 15:00:00,2195000.0,2197000.0,2181000.0,2195000.0,2836.31086863
2021-03-14 16:00:00,2195000.0,2204000.0,2191000.0,2192000.0,2718.48162874
2021-03-14 17:00:00,2193000.0,2198000.0,2189000.0,2191000.0,1887.12417991
2021-03-14 18:00:00,2191000.0,2208000.0,2189000.0,2205000.0,2260.22076365
2021-03-14 19:00:00,2205000.0,2206000.0,2174000.0,2178000.0,4162.08686623
2021-03-14 20:00:00,2178000.0,2179000.0,2139000.0,2175000.0,10093.84384317
2021-03-14 21:00:00,2175000.0,2185000.0,2168000.0,2177000.0,4051.7002191
2021-03-14 22:00:00,2177000.0,2181000.0,2145000.0,2154000.0,4508.32266073
2021-03-14 23:00:00,2153000.0,2172000.0,2151000.0,2156000.0,2683.64593115
2021-03-15 00:00:00,2156000.0,2159000.0,2140000.0,2150000.0,3244.3587553
2021-03-15 01:00:00,2150000.0,2163000.0,2133000.0,2146000.0,2147.49803454
2021-03-15 02:00:00,2146000.0,2157000.0,2144000.0,2148000.0,856.42799439
2021-03-15 03:00:00,2148000.0,2166000.0,2148000.0,2166000.0,669.12165919
2021-03-15 04:00:00,2166000.0,2168000.0,2152000.0,2157000.0,533.87131798
2021-03-15 05:00:00,2160000.0,2170000.0,2150000.0,2167000.0,528.43997956
2021-03-15 06:00:00,2169000.0,2172000.0,2155000.0,2166000.0,1299.78782815
2021-03-15 07:00:00,2166000.0,2180000.0,2158000.0,2176000.0,1671.75762289
2021-03-15 08:00:00,2176000.0,2186000.0,2144000.0,2147000.0,3850.57336106
2021-03-15 09:00:00,2145000.0,2173000.0,2138000.0,2161000.0,5855.50137422
2021-03-15 10:00:00,2161000.0,2177000.0,2149000.0,2172000.0,3847.3602482
2021-03-15 11:00:00,2173000.0,2180000.0,2167000.0,2172000.0,3452.7931767
2021-03-15 12:00:00,2173000.0,2183000.0,2171000.0,2179000.0,2866.16076349
2021-03-15 13:00:00,2179000.0,2185000.0,2144000.0,2153000.0,5315.24713152
2021-03-15 14:00:00,2154000.0,2157000.0,2088000.0,2089000.0,13554.50008339
2021-03-15 15:00:00,2090000.0,2108000.0,2046000.0,2069000.0,15958.15052372
2021-03-15 16:00:00,2067000.0,2070000.0,2000000.0,2052000.0,19939.39891374
2021-03-15 17:00:00,2052000.0,2086000.0,2041000.0,2057000.0,6854.57241721
2021-03-15 18:00:00,2059000.0,2070000.0,2002000.0,2035000.0,10739.96624582
2021-03-15 19:00:00,2035000.0,2057000.0,2029000.0,2057000.0,5092.70005306
2021-03-15 20:00:00,2056000.0,2070000.0,2040000.0,2050000.0,6262.40634761
2021-03-15 21:00:00,2050000.0,2068000.0,2027000.0,2064000.0,6931.6114615
2021-03-15 22:00:00,2064000.0,2085000.0,2060000.0,2071000.0,5191.4191757
2021-03-15 23:00:00,2071000.0,2089000.0,2058000.0,2058000.0,4172.86586045
2021-03-16 00:00:00,2058000.0,2070000.0,2048000.0,2050000.0,2715.73040876
2021-03-16 01:00:00,2050000.0,2061000.0,2030000.0,2046000.0,3274.68270789
2021-03-16 02:00:00,2046000.0,2052000.0,2033000.0,2046000.0,1381.65268249
2021-03-16 03:00:00,2049000.0,2066000.0,2044000.0,2064000.0,628.75948336
2021-03-16 04:00:00,2063000.0,2070000.0,2057000.0,2066000.0,744.73556255
2021-03-16 05:00:00,2066000.0,2085000.0,2059000.0,2071000.0,1298.01961826
2021-03-16 06:00:00,2071000.0,2095000.0,2069000.0,2093000.0,1863.5174911
2021-03-16 07:00:00,2093000.0,2099000.0,2068000.0,2072000.0,4085.92935815
2021-03-16 08:00:00,2072000.0,2090000.0,2065000.0,2076000.0,4225.6739848
2021-03-16 09:00:00,2076000.0,2089000.0,2000000.0,2000000.0,10341.91705736
2021-03-16 10:00:00,2002000.0,2038000.0,1983000.0,2028000.0,9196.92174424
2021-03-16 11:00:00,2028000.0,2037000.0,2015000.0,2021000.0,3386.26008296
2021-03-16 12:00:00,2021000.0,2039000.0,2013000.0,2038000.0,4375.86400364
2021-03-16 13:00:00,2038000.0,2055000.0,2032000.0,2038000.0,3587.48614486
2021-03-16 14:00:00,2038000.0,2050000.0,2029000.0,2043000.0,3786.91663777
2021-03-16 15:00:00,2043000.0,2109000.0,2035000.0,2093000.0,15111.77349949
2021-03-16 16:00:00,2091000.0,2116000.0,2075000.0,2089000.0,7638.77413646
2021-03-16 17:00:00,2090000.0,2116000.0,2089000.0,2098000.0,3878.6261588
2021-03-16 18:00:00,2098000.0,2104000.0,2089000.0,2091000.0,2996.70018441
2021-03-16 19:00:00,2091000.0,2094000.0,2040000.0,2068000.0,6989.27199154
2021-03-16 20:00:00,2068000.0,2075000.0,2043000.0,2062000.0,3739.74297673
2021-03-16 21:00:00,2063000.0,2070000.0,2034000.0,2050000.0,3083.23288029
2021-03-16 22:00:00,2050000.0,2071000.0,2045000.0,2065000.0,3908.7306518
2021-03-16 23:00:00,2063000.0,2076000.0,2060000.0,2074000.0,1676.56295047
2021-03-17 00:00:00,2074000.0,2093000.0,2071000.0,2089000.0,2521.45615464
2021-03-17 01:00:00,2089000.0,2101000.0,2081000.0,2090000.0,3064.29391105
2021-03-17 02:00:00,2092000.0,2095000.0,2055000.0,2065000.0,3547.30446851
2021-03-17 03:00:00,2062000.0,2073000.0,2059000.0,2071000.0,630.03420517
2021-03-17 04:00:00,2071000.0,2078000.0,2066000.0,2076000.0,659.85211949
2021-03-17 05:00:00,2075000.0,2091000.0,2073000.0,2089000.0,1135.12812292
2021-03-17 06:00:00,2089000.0,2092000.0,2079000.0,2080000.0,1349.79852856
2021-03-17 07:00:00,2080000.0,2092000.0,2072000.0,2077000.0,2333.00511973
2021-03-17 08:00:00,2078000.0,2099000.0,2075000.0,2097000.0,2371.80980098
2021-03-17 09:00:00,2097000.0,2101000.0,2059000.0,2071000.0,3893.22816502
2021-03-17 10:00:00,2072000.0,2076000.0,2066000.0,2073000.0,1736.76002991
2021-03-17 11:00:00,2072000.0,2075000.0,2055000.0,2062000.0,2247.99392422
2021-03-17 12:00:00,2063000.0,2064000.0,2047000.0,2054000.0,3325.93165377
2021-03-17 13:00:00,2053000.0,2075000.0,2052000.0,2069000.0,2843.1907906
2021-03-17 14:00:00,2069000.0,2072000.0,2052000.0,2066000.0,2758.68697419
2021-03-17 15:00:00,2066000.0,2077000.0,2063000.0,2069000.0,3014.24340164
2021-03-17 16:00:00,2069000.0,2071000.0,2052000.0,2066000.0,3268.3528471
2021-03-17 17:00:00,2066000.0,2075000.0,2052000.0,2060000.0,3141.25138213
2021-03-17 18:00:00,2060000.0,2062000.0,2005000.0,2024000.0,11456.98845691
2021-03-17 19:00:00,2024000.0,2046000.0,2020000.0,2041000.0,4298.72100769
2021-03-17 20:00:00,2041000.0,2043000.0,2025000.0,2038000.0,2343.10181386
2021-03-17 21:00:00,2038000.0,2058000.0,2022000.0,2051000.0,4627.50336989
2021-03-17 22:00:00,2051000.0,2065000.0,2045000.0,2058000.0,3737.27323517
2021-03-17 23:00:00,2058000.0,2073000.0,2048000.0,2058000.0,3508.00912886
2021-03-18 00:00:00,2058000.0,2070000.0,2045000.0,2059000.0,1608.499668
2021-03-18 01:00:00,2058000.0,2080000.0,2052000.0,2074000.0,1517.51247061
2021-03-18 02:00:00,2073000.0,2078000.0,2068000.0,2072000.0,1015.29001293
2021-03-18 03:00:00,2073000.0,2116000.0,2073000.0,2107000.0,4208.29367178
2021-03-18 04:00:00,2109000.0,2130000.0,2104000.0,2121000.0,2962.9421568
2021-03-18 05:00:00,2122000.0,2135000.0,2105000.0,2111000.0,2679.0791721
2021-03-18 06:00:00,2111000.0,2124000.0,2098000.0,2119000.0,3131.74386531
2021-03-18 07:00:00,2119000.0,2133000.0,2111000.0,2114000.0,4627.85069437
2021-03-18 08:00:00,2115000.0,2126000.0,2112000.0,2124000.0,4427.46185974
2021-03-18 09:00:00,2124000.0,2135000.0,2097000.0,2102000.0,5360.51031244
2021-03-18 10:00:00,2103000.0,2126000.0,2101000.0,2122000.0,2721.92157224
2021-03-18 11:00:00,2121000.0,2149000.0,2121000.0,2131000.0,3555.42737037
2021-03-18 12:00:00,2130000.0,2135000.0,2115000.0,2116000.0,2075.34492613
2021-03-18 13:00:00,2116000.0,2134000.0,2114000.0,2118000.0,2563.76511083
2021-03-18 14:00:00,2119000.0,2127000.0,2115000.0,2124000.0,2146.61138242
2021-03-18 15:00:00,2125000.0,2125000.0,2111000.0,2118000.0,1983.35476893
2021-03-18 16:00:00,2120000.0,2121000.0,2095000.0,2106000.0,3029.8704306
2021-03-18 17:00:00,2106000.0,2116000.0,2097000.0,2098000.0,2431.1213474
2021-03-18 18:00:00,2098000.0,2113000.0,2097000.0,2108000.0,2174.26381613
2021-03-18 19:00:00,2108000.0,2120000.0,2105000.0,2112000.0,2064.20577928
2021-03-18 20:00:00,2112000.0,2112000.0,2094000.0,2101000.0,2183.98458343
2021-03-18 21:00:00,2101000.0,2103000.0,2083000.0,2093000.0,3796.70381724
2021-03-18 22:00:00,2093000.0,2100000.0,2086000.0,2094000.0,2766.87956338
2021-03-18 23:00:00,2094000.0,2100000.0,2082000.0,2089000.0,2527.9520434
2021-03-19 00:00:00,2086000.0,2138000.0,2084000.0,2129000.0,4633.0694382
2021-03-19 01:00:00,2129000.0,2142000.0,2114000.0,2116000.0,4523.39822943
2021-03-19 02:00:00,2116000.0,2126000.0,2115000.0,2119000.0,1183.40900209
2021-03-19 03:00:00,2120000.0,2125000.0,2096000.0,2099000.0,1337.1303017
2021-03-19 04:00:00,2099000.0,2104000.0,2070000.0,2076000.0,1957.30305158
2021-03-19 05:00:00,2078000.0,2088000.0,2068000.0,2081000.0,1274.15036448
2021-03-19 06:00:00,2081000.0,2095000.0,2080000.0,2090000.0,1378.06198207
2021-03-19 07:00:00,2090000.0,2102000.0,2080000.0,2086000.0,2080.60545549
2021-03-19 08:00:00,2086000.0,2092000.0,2065000.0,2065000.0,2474.45637975
2021-03-19 09:00:00,2065000.0,2070000.0,2021000.0,2062000.0,7613.58952909
2021-03-19 10:00:00,2062000.0,2093000.0,2056000.0,2090000.0,3413.03215571
2021-03-19 11:00:00,2090000.0,2104000.0,2078000.0,2088000.0,4059.67623495
2021-03-19 12:00:00,2088000.0,2094000.0,2085000.0,2090000.0,2406.35652213
2021-03-19 13:00:00,2090000.0,2097000.0,2085000.0,2088000.0,2412.83590975
2021-03-19 14:00:00,2088000.0,2112000.0,2084000.0,2103000.0,3542.58034908
2021-03-19 15:00:00,2104000.0,2111000.0,2092000.0,2101000.0,2424.07837508
2021-03-19 16:00:00,2101000.0,2107000.0,2095000.0,2095000.0,1847.85768764
2021-03-19 17:00:00,2096000.0,2116000.0,2090000.0,2107000.0,3336.00724201
2021-03-19 18:00:00,2107000.0,2117000.0,2104000.0,2111000.0,3195.72769372
2021-03-19 19:00:00,2111000.0,2119000.0,2109000.0,2119000.0,2931.1498981
2021-03-19 20:00:00,2118000.0,2126000.0,2115000.0,2125000.0,2241.81594596
2021-03-19 21:00:00,2126000.0,2144000.0,2116000.0,2119000.0,4999.31048029
2021-03-19 22:00:00,2118000.0,2119000.0,2100000.0,2108000.0,3679.86026128
2021-03-19 23:00:00,2107000.0,2119000.0,2100000.0,2117000.0,2307.1393143
2021-03-20 00:00:00,2117000.0,2138000.0,2116000.0,2131000.0,2413.2283405
2021-03-20 01:00:00,2131000.0,2139000.0,2123000.0,2132000.0,2528.75736643
2021-03-20 02:00:00,2129000.0,2134000.0,2119000.0,2128000.0,1371.256366
2021-03-20 03:00:00,2126000.0,2130000.0,2116000.0,2126000.0,838.2225393
2021-03-20 04:00:00,2126000.0,2132000.0,2121000.0,2131000.0,544.64963786
2021-03-20 05:00:00,2129000.0,2142000.0,2113000.0,2124000.0,1411.40249385
2021-03-20 06:00:00,2124000.0,2134000.0,2121000.0,2129000.0,928.13660245
2021-03-20 07:00:00,2130000.0,2131000.0,2118000.0,2123000.0,2032.66117487
2021-03-20 08:00:00,2124000.0,2125000.0,2108000.0,2117000.0,2379.35516341
2021-03-20 09:00:00,2118000.0,2134000.0,2108000.0,2131000.0,4156.6308798
2021-03-20 10:00:00,2131000.0,2149000.0,2130000.0,2148000.0,3752.06295752
2021-03-20 11:00:00,2148000.0,2153000.0,2137000.0,2144000.0,3611.59102389
2021-03-20 12:00:00,2143000.0,2160000.0,2141000.0,2158000.0,3868.4725904
2021-03-20 13:00:00,2158000.0,2170000.0,2150000.0,2155000.0,2965.52589497
2021-03-20 14:00:00,2155000.0,2155000.0,2137000.0,2143000.0,2426.48514731
2021-03-20 15:00:00,2143000.0,2151000.0,2140000.0,2144000.0,2017.30937193
2021-03-20 16:00:00,2143000.0,2152000.0,2141000.0,2149000.0,2471.40440153
2021-03-20 17:00:00,2149000.0,2157000.0,2145000.0,2150000.0,2758.98540365
2021-03-20 18:00:00,2151000.0,2157000.0,2146000.0,2153000.0,1949.68145409
2021-03-20 19:00:00,2153000.0,2155000.0,2143000.0,2148000.0,1864.3402419
2021-03-20 20:00:00,2149000.0,2159000.0,2145000.0,2154000.0,2362.45170665
2021-03-20 21:00:00,2154000.0,2155000.0,2143000.0,2152000.0,2036.38037338
2021-03-20 22:00:00,2152000.0,2188000.0,2150000.0,2154000.0,7958.81585601
2021-03-20 23:00:00,2154000.0,2158000.0,2108000.0,2146000.0,7038.82413829
2021-03-21 00:00:00,2147000.0,2167000.0,2147000.0,2164000.0,2634.29956661
2021-03-21 01:00:00,2164000.0,2174000.0,2159000.0,2160000.0,4735.65146688
2021-03-21 02:00:00,2160000.0,2171000.0,2153000.0,2157000.0,2111.20380063
2021-03-21 03:00:00,2157000.0,2170000.0,2155000.0,2162000.0,981.37284399
2021-03-21 04:00:00,2163000.0,2172000.0,2160000.0,2169000.0,842.51543086
2021-03-21 05:00:00,2170000.0,2170000.0,2140000.0,2150000.0,1396.45173522
2021-03-21 06:00:00,2150000.0,2163000.0,2144000.0,2157000.0,1315.27590577
2021-03-21 07:00:00,2157000.0,2165000.0,2135000.0,2146000.0,3056.11817858
2021-03-21 08:00:00,2146000.0,2146000.0,2100000.0,2106000.0,5783.81338365
2021-03-21 09:00:00,2106000.0,2135000.0,2088000.0,2106000.0,6133.76543653
2021-03-21 10:00:00,2106000.0,2118000.0,2093000.0,2110000.0,3816.37964225
2021-03-21 11:00:00,2110000.0,2110000.0,2075000.0,2089000.0,5113.12680157
2021-03-21 12:00:00,2088000.0,2100000.0,2083000.0,2098000.0,2151.57177675
2021-03-21 13:00:00,2099000.0,2099000.0,2064000.0,2070000.0,3620.99640148
2021-03-21 14:00:00,2071000.0,2089000.0,2070000.0,2084000.0,1885.87308311
2021-03-21 15:00:00,2085000.0,2095000.0,2078000.0,2087000.0,1684.15639017
2021-03-21 16:00:00,2087000.0,2094000.0,2085000.0,2092000.0,1190.35872564
2021-03-21 17:00:00,2092000.0,2099000.0,2087000.0,2096000.0,1797.87934893
2021-03-21 18:00:00,2096000.0,2097000.0,2068000.0,2084000.0,4995.80491776
2021-03-21 19:00:00,2084000.0,2091000.0,2076000.0,2083000.0,3439.16000814
2021-03-21 20:00:00,2083000.0,2084000.0,2067000.0,2079000.0,2839.80182685
2021-03-21 21:00:00,2080000.0,2080000.0,2053000.0,2073000.0,3412.09439509
2021-03-21 22:00:00,2073000.0,2102000.0,2072000.0,2095000.0,3857.55473339
2021-03-21 23:00:00,2095000.0,2102000.0,2091000.0,2098000.0,2044.47200191
2021-03-22 00:00:00,2097000.0,2109000.0,2092000.0,2103000.0,2077.51495775
2021-03-22 01:00:00,2103000.0,2104000.0,2086000.0,2092000.0,1066.91533465
2021-03-22 02:00:00,2092000.0,2100000.0,2088000.0,2090000.0,581.43411584
2021-03-22 03:00:00,2091000.0,2099000.0,2086000.0,2094000.0,683.69855795
2021-03-22 04:00:00,2094000.0,2101000.0,2088000.0,2094000.0,676.73664499
2021-03-22 05:00:00,2094000.0,2105000.0,2088000.0,2095000.0,992.03466061
2021-03-22 06:00:00,2097000.0,2116000.0,2094000.0,2113000.0,1031.72665728
2021-03-22 07:00:00,2113000.0,2116000.0,2090000.0,2091000.0,1283.17227563
2021-03-22 08:00:00,2091000.0,2097000.0,2082000.0,2088000.0,2052.12210711
2021-03-22 09:00:00,2087000.0,2094000.0,2060000.0,2065000.0,4123.07294666
2021-03-22 10:00:00,2065000.0,2077000.0,2061000.0,2075000.0,1984.37737763
2021-03-22 11:00:00,2075000.0,2092000.0,2072000.0,2088000.0,2220.50621367
2021-03-22 12:00:00,2087000.0,2103000.0,2086000.0,2100000.0,2912.94077366
2021-03-22 13:00:00,2100000.0,2104000.0,2094000.0,2101000.0,2189.61830564
2021-03-22 14:00:00,2101000.0,2108000.0,2095000.0,2103000.0,1972.45932676
2021-03-22 15:00:00,2104000.0,2114000.0,2103000.0,2110000.0,2564.64315068
2021-03-22 16:00:00,2109000.0,2110000.0,2095000.0,2106000.0,2248.85328721
2021-03-22 17:00:00,2106000.0,2108000.0,2091000.0,2094000.0,1633.67882675
2021-03-22 18:00:00,2095000.0,2103000.0,2088000.0,2092000.0,2262.21958899
2021-03-22 19:00:00,2092000.0,2116000.0,2090000.0,2104000.0,3136.64681537
2021-03-22 20:00:00,2105000.0,2118000.0,2102000.0,2109000.0,2778.44637814
2021-03-22 21:00:00,2109000.0,2113000.0,2099000.0,2102000.0,4622.14144409
2021-03-22 22:00:00,2101000.0,2114000.0,2066000.0,2090000.0,8367.98716198
2021-03-22 23:00:00,2089000.0,2113000.0,2085000.0,2103000.0,6846.62513099
2021-03-23 00:00:00,2104000.0,2105000.0,2091000.0,2091000.0,2407.9415121
2021-03-23 01:00:00,2091000.0,2099000.0,2077000.0,2092000.0,1920.82959648
2021-03-23 02:00:00,2092000.0,2101000.0,2084000.0,2096000.0,914.82878506
2021-03-23 03:00:00,2096000.0,2096000.0,2094000.0,2096000.0,1.21385658
2021-03-23 06:00:00,2094000.0,2102000.0,2010000.0,2011000.0,7902.6311632
2021-03-23 07:00:00,2010000.0,2050000.0,1981500.0,2027000.0,10373.9422202
2021-03-23 08:00:00,2026000.0,2045000.0,2005000.0,2009000.0,4494.20727017
2021-03-23 09:00:00,2011000.0,2034000.0,1998000.0,2022000.0,6608.32890064
2021-03-23 10:00:00,2022000.0,2044000.0,2018000.0,2041000.0,4180.93713037
2021-03-23 11:00:00,2041000.0,2045000.0,2020000.0,2023000.0,5249.66557739
2021-03-23 12:00:00,2023000.0,2033000.0,2014000.0,2031000.0,4052.24688755
2021-03-23 13:00:00,2031000.0,2038000.0,2010000.0,2017000.0,3292.20422155
2021-03-23 14:00:00,2017000.0,2019000.0,1980000.0,1988000.0,9891.00346062
2021-03-23 15:00:00,1987500.0,1989500.0,1957000.0,1971500.0,7387.76643082
2021-03-23 16:00:00,1971500.0,2015000.0,1970500.0,2014000.0,4559.85735694
2021-03-23 17:00:00,2015000.0,2015000.0,1992000.0,2000000.0,3804.59829488
2021-03-23 18:00:00,2001000.0,2007000.0,1996000.0,2007000.0,2164.51450527
2021-03-23 19:00:00,2007000.0,2026000.0,2006000.0,2019000.0,2513.70751845
2021-03-23 20:00:00,2019000.0,2020000.0,1989500.0,2001000.0,3225.54749281
2021-03-23 21:00:00,2001000.0,2023000.0,2000000.0,2022000.0,3600.35876753
2021-03-23 22:00:00,2022000.0,2035000.0,2006000.0,2017000.0,4385.98015494
2021-03-23 23:00:00,2016000.0,2024000.0,2002000.0,2018000.0,2994.06378321
2021-03-24 00:00:00,2018000.0,2023000.0,2007000.0,2014000.0,2395.42554282
2021-03-24 01:00:00,2014000.0,2031000.0,2007000.0,2021000.0,2322.03631553
2021-03-24 02:00:00,2020000.0,2034000.0,2020000.0,2034000.0,1227.32144055
2021-03-24 03:00:00,2033000.0,2045000.0,2030000.0,2034000.0,1679.76611165
2021-03-24 04:00:00,2034000.0,2048000.0,2024000.0,2042000.0,1703.03560841
2021-03-24 05:00:00,2042000.0,2045000.0,2012000.0,2014000.0,1708.73791443
2021-03-24 06:00:00,2013000.0,2021000.0,2004000.0,2012000.0,1802.04022345
2021-03-24 07:00:00,2012000.0,2024000.0,2009000.0,2010000.0,2322.10415595
2021-03-24 08:00:00,2009000.0,2018000.0,2006000.0,2011000.0,1664.01053617
2021-03-24 09:00:00,2011000.0,2022000.0,1997500.0,2002000.0,4075.70260123
2021-03-24 10:00:00,2002000.0,2022000.0,1996000.0,2018000.0,2936.32349923
2021-03-24 11:00:00,2018000.0,2026000.0,2012000.0,2024000.0,2076.26529695
2021-03-24 12:00:00,2024000.0,2031000.0,2017000.0,2025000.0,2293.63858004
2021-03-24 13:00:00,2026000.0,2039000.0,2015000.0,2019000.0,2467.74179693
2021-03-24 14:00:00,2019000.0,2026000.0,2011000.0,2013000.0,1879.94233507
2021-03-24 15:00:00,2013000.0,2028000.0,2006000.0,2022000.0,2698.74585853
2021-03-24 16:00:00,2022000.0,2039000.0,2022000.0,2038000.0,3994.65494233
2021-03-24 17:00:00,2038000.0,2068000.0,2038000.0,2049000.0,5302.61958215
2021-03-24 18:00:00,2048000.0,2065000.0,2046000.0,2049000.0,3658.88932323
2021-03-24 19:00:00,2051000.0,2059000.0,2042000.0,2052000.0,2457.25669863
2021-03-24 20:00:00,2052000.0,2054000.0,2044000.0,2049000.0,2160.76946419
2021-03-24 21:00:00,2049000.0,2085000.0,2049000.0,2072000.0,5029.00256246
2021-03-24 22:00:00,2072000.0,2085000.0,2055000.0,2059000.0,4491.39236033
2021-03-24 23:00:00,2060000.0,2075000.0,2055000.0,2069000.0,2251.52281362
2021-03-25 00:00:00,2069000.0,2078000.0,2055000.0,2064000.0,2211.40499821
2021-03-25 01:00:00,2062000.0,2067000.0,2050000.0,2050000.0,1291.33619646
2021-03-25 02:00:00,2050000.0,2060000.0,2048000.0,2048000.0,1471.31878264
2021-03-25 03:00:00,2048000.0,2049000.0,2021000.0,2025000.0,1723.7464008
2021-03-25 04:00:00,2023000.0,2031000.0,2005000.0,2007000.0,3266.14760435
2021-03-25 05:00:00,2007000.0,2008000.0,1961000.0,1986000.0,8688.6363584
2021-03-25 06:00:00,1987500.0,1991000.0,1963000.0,1965000.0,5982.47832726
2021-03-25 07:00:00,1964500.0,1984000.0,1925000.0,1963000.0,12451.46423351
2021-03-25 08:00:00,1962000.0,1975000.0,1947500.0,1959500.0,5957.09068877
2021-03-25 09:00:00,1959000.0,1979500.0,1941000.0,1951500.0,7549.68857303
2021-03-25 10:00:00,1951500.0,1951500.0,1901000.0,1903000.0,5968.77332617
2021-03-25 11:00:00,1901000.0,1942500.0,1900000.0,1933000.0,7936.81085331
2021-03-25 12:00:00,1933000.0,1944500.0,1918500.0,1925500.0,3797.5249281
2021-03-25 13:00:00,1925500.0,1939000.0,1917500.0,1936000.0,2951.67850973
2021-03-25 14:00:00,1935500.0,1957500.0,1934500.0,1950000.0,3832.21214518
2021-03-25 15:00:00,1950000.0,1960000.0,1944000.0,1953500.0,3210.66645804
2021-03-25 16:00:00,1953500.0,1956500.0,1926500.0,1927500.0,3340.97836572
2021-03-25 17:00:00,1925500.0,1962000.0,1925000.0,1953000.0,3323.10950138
2021-03-25 18:00:00,1953000.0,1969000.0,1946500.0,1965000.0,3397.81778934
2021-03-25 19:00:00,1965000.0,1974500.0,1955000.0,1974000.0,2703.93666339
2021-03-25 20:00:00,1973000.0,1980500.0,1952000.0,1954000.0,3184.80206292
2021-03-25 21:00:00,1952500.0,1960000.0,1931000.0,1946500.0,7139.92182115
2021-03-25 22:00:00,1947000.0,1969000.0,1934500.0,1965000.0,4533.52254128
2021-03-25 23:00:00,1964000.0,1979500.0,1961000.0,1968000.0,3621.42096289
2021-03-26 00:00:00,1967500.0,1971000.0,1944500.0,1959500.0,3972.035891
2021-03-26 01:00:00,1959000.0,1968500.0,1942500.0,1958000.0,2283.79750135
2021-03-26 02:00:00,1957000.0,1967000.0,1950000.0,1957500.0,1055.1886945
2021-03-26 03:00:00,1958000.0,1969000.0,1954000.0,1962000.0,881.46625525
2021-03-26 04:00:00,1961500.0,1968500.0,1951500.0,1952500.0,567.592323
2021-03-26 05:00:00,1951000.0,1957000.0,1948000.0,1952000.0,721.51305066
2021-03-26 06:00:00,1950000.0,1958500.0,1945500.0,1958500.0,936.77323245
2021-03-26 07:00:00,1957500.0,1970000.0,1948500.0,1950500.0,1954.04393055
2021-03-26 08:00:00,1950500.0,1960000.0,1948000.0,1958000.0,2100.1277071
2021-03-26 09:00:00,1958000.0,1997500.0,1956000.0,1989500.0,4762.47788842
2021-03-26 10:00:00,1989500.0,1996500.0,1980000.0,1992000.0,2708.42890951
2021-03-26 11:00:00,1992000.0,1995000.0,1978000.0,1986000.0,2317.31549899
2021-03-26 12:00:00,1985000.0,1991500.0,1980500.0,1980500.0,1804.43830012
2021-03-26 13:00:00,1980500.0,1985000.0,1975000.0,1977500.0,1745.98930591
2021-03-26 14:00:00,1977500.0,1983500.0,1974500.0,1976000.0,1707.99153593
2021-03-26 15:00:00,1976000.0,1985000.0,1976000.0,1979000.0,2110.12742208
2021-03-26 16:00:00,1977500.0,1986000.0,1975000.0,1980500.0,2921.64128049
2021-03-26 17:00:00,1980500.0,1988500.0,1973500.0,1974000.0,2791.52685746
2021-03-26 18:00:00,1974000.0,1978500.0,1963000.0,1963500.0,2575.78991247
2021-03-26 19:00:00,1963000.0,1967500.0,1955500.0,1964000.0,2292.29811155
2021-03-26 20:00:00,1963500.0,1969000.0,1952000.0,1956000.0,4775.87492319
2021-03-26 21:00:00,1953500.0,1968500.0,1952000.0,1967500.0,3068.80529165
2021-03-26 22:00:00,1968500.0,1986000.0,1962500.0,1984000.0,2619.59685477
2021-03-26 23:00:00,1984500.0,1988000.0,1974500.0,1982000.0,2128.14273944
2021-03-27 00:00:00,1981000.0,1984000.0,1975500.0,1984000.0,1461.66311977
