date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume,SOL_Open,SOL_High,SOL_Low,SOL_Close,SOL_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Volume,DOGE_Open,DOGE_High,DOGE_Low,DOGE_Close,DOGE_Volume,AVAX_Open,AVAX_High,AVAX_Low,AVAX_Close,AVAX_Volume,DOT_Open,DOT_High,DOT_Low,DOT_Close,DOT_Volume,fg_fear_greed,usdt_totalCirculating,usdt_totalCirculatingUSD,usdt_totalMintedUSD,usdt_totalUnreleased,usdt_totalBridgedToUSD,aave_aave_eth_tvl,lido_lido_eth_tvl,makerdao_makerdao_eth_tvl,uniswap_uniswap_eth_tvl,curve_curve-dex_eth_tvl,chain_eth_chain_tvl,funding_fundingRate,l2_arbitrum_tvl,l2_optimism_tvl,l2_base_tvl,l2_zksync era_tvl,sp500_SP500,vix_VIX,gold_GOLD,dxy_DXY
2022-02-19,49004000.0,49250000.0,48271000.0,49035000.0,2902.28628463,3410000.0,3461000.0,3291000.0,3383000.0,41697.56482326,962.0,1035.0,939.0,1005.0,520196375.8583919,110450.0,112750.0,108100.0,111650.0,457564.98852912,1225.0,1245.0,1185.0,1220.0,24368087.40242693,170.0,179.0,169.0,172.0,473133015.8676479,102600.0,105200.0,98800.0,104000.0,152400.14396036,21860.0,22170.0,21120.0,21830.0,385540.96734074,25.0,32717962077.0,32731615371.0,39029405255.0,809994873.0,1089309.0,7853422865.0,5288810943.0,16234033785,6982926108,16625437291.0,105879221602,7.307333333333333e-05,1544138212.0,301537995.0,0.0,0.0,4348.8701171875,27.75,1898.5999755859373,96.04000091552734
2022-02-20,49035000.0,49038000.0,46650000.0,47131000.0,5524.94879998,3383000.0,3383000.0,3166000.0,3218000.0,56692.22005006,1000.0,1005.0,943.0,954.0,401569859.21212536,111650.0,115200.0,105150.0,111450.0,815008.48662321,1215.0,1220.0,1125.0,1140.0,38566129.60608755,172.0,173.0,166.0,167.0,251283715.75842243,104000.0,104650.0,94100.0,95000.0,207308.84256074,21840.0,21850.0,20470.0,20720.0,609615.57882033,27.0,32714828582.0,32791510687.0,39104570004.0,809994873.0,1091407.0,7813056967.0,5242934534.0,16277424497,6831253662,16590653560.0,105149850960,1.7763333333333333e-05,1544248129.0,300528704.0,0.0,0.0,4348.8701171875,27.75,1898.5999755859373,96.04000091552734
2022-02-21,47133000.0,48128000.0,45147000.0,45450000.0,7886.2960245,3219000.0,3357000.0,3128000.0,3149000.0,88888.68086172,955.0,980.0,854.0,863.0,547963292.0224426,111550.0,116700.0,101300.0,101850.0,1156192.25397488,1145.0,1210.0,1045.0,1055.0,48799713.13510407,168.0,172.0,156.0,158.0,444926771.7335666,95000.0,100600.0,85290.0,86090.0,349955.59233047,20770.0,21540.0,19680.0,19860.0,816700.60252598,25.0,32638323548.0,32672464522.0,38983861017.0,879994873.0,1090095.0,7561735838.0,5032710704.0,15835998170,6621728403,16273797582.0,102482852854,5.3333333333332825e-08,1505734137.0,288087975.0,0.0,0.0,4348.8701171875,27.75,1898.5999755859373,96.04000091552734
2022-02-22,45450000.0,46693000.0,44746000.0,46474000.0,5478.02173628,3149000.0,3246000.0,3066000.0,3209000.0,74273.55852501,863.0,884.0,825.0,877.0,570839881.2862211,101950.0,106500.0,99830.0,105100.0,733052.23376798,1050.0,1090.0,1000.0,1080.0,52960178.00301994,158.0,161.0,152.0,160.0,425741792.887105,85880.0,91160.0,82440.0,90500.0,210599.52032462,19860.0,20350.0,19410.0,20190.0,797244.87756343,20.0,32761125554.0,32824159002.0,39038091264.0,859994873.0,1091051.0,7225761333.0,4917021181.0,15507182595,6471671640,16021551350.0,100319657645,1.0656666666666667e-05,1482077277.0,287011648.0,0.0,0.0,4304.759765625,28.809999465942383,1906.0999755859373,96.02999877929688
2022-02-23,46500000.0,47530000.0,45293000.0,45543000.0,6323.31776297,3209000.0,3352000.0,3150000.0,3154000.0,62008.14153107,877.0,904.0,845.0,853.0,429310077.2060744,105000.0,112950.0,103250.0,103650.0,744080.32694418,1085.0,1160.0,1055.0,1060.0,50004625.25764271,160.0,165.0,155.0,156.0,344205397.7125817,90600.0,100250.0,89650.0,89780.0,403947.27803747,20200.0,21180.0,19500.0,19520.0,970443.42430296,25.0,32762726656.0,32747215769.0,38903198271.0,901494873.0,1026496.0,7380446189.0,5056001870.0,15733808152,6553223785,16084733294.0,101010673080,5.393333333333332e-06,1487902652.0,294995143.0,0.0,0.0,4225.5,31.020000457763672,1909.199951171875,96.19000244140624
2022-02-24,45483000.0,48000000.0,42580000.0,46927000.0,15361.05926493,3155000.0,3318000.0,2860000.0,3184000.0,165160.64730522,852.0,875.0,776.0,852.0,945630161.9243964,103400.0,113700.0,94650.0,109300.0,2487608.45794731,1060.0,1090.0,933.0,1045.0,170931679.13642424,156.0,157.0,135.0,151.0,1646728965.473103,89780.0,97300.0,80370.0,93630.0,769413.92530865,19570.0,20270.0,17450.0,19790.0,1550095.90642755,23.0,32796328412.0,32860598120.0,39015432483.0,883994873.0,1036448.0,7262970474.0,5111905781.0,15538687182,6470733086,15804016449.0,100100920624,-3.604333333333333e-05,1526299680.0,286623879.0,0.0,0.0,4288.7001953125,30.31999969482422,1925.0999755859373,97.13999938964844
2022-02-25,46854000.0,48500000.0,46555000.0,47831000.0,7745.36379841,3185000.0,3452000.0,3151000.0,3376000.0,82006.48009629,853.0,950.0,837.0,939.0,552300006.031038,109300.0,115650.0,106100.0,112950.0,1241018.94224354,1050.0,1110.0,1010.0,1095.0,60591164.42103819,151.0,157.0,147.0,155.0,711590046.521572,93560.0,99500.0,88950.0,98510.0,411370.05451137,19800.0,21380.0,19300.0,21040.0,900410.73496189,27.0,32749006226.0,32786861591.0,38904543748.0,963494873.0,1060083.0,7408469013.0,5124617769.0,15210909778,6431175429,15317018386.0,99230952388,0.0001,1512824206.0,290356012.0,0.0,0.0,4384.64990234375,27.59000015258789,1886.5,96.62000274658205
2022-02-26,47830000.0,49010000.0,47200000.0,47809000.0,4412.33689604,3373000.0,3499000.0,3340000.0,3402000.0,54513.02520941,939.0,962.0,908.0,920.0,467145288.2702258,112850.0,115450.0,109600.0,110550.0,686221.90747124,1090.0,1130.0,1075.0,1090.0,37585501.75589773,155.0,159.0,153.0,156.0,432545521.98798,98510.0,103500.0,95510.0,100100.0,233781.71754322,21040.0,22950.0,20990.0,22040.0,1392413.08674715,26.0,32734969465.0,32816353911.0,38951624109.0,968095630.0,1074082.0,7611381141.0,5477363111.0,15462961067,6702321299,15298762128.0,101282929671,0.0001,1525065230.0,300790550.0,0.0,0.0,4384.64990234375,27.59000015258789,1886.5,96.62000274658205
2022-02-27,47850000.0,48576000.0,45695000.0,46358000.0,5879.5153407,3403000.0,3454000.0,3158000.0,3217000.0,88005.61635412,919.0,934.0,870.0,887.0,466042750.16181725,110550.0,112300.0,103800.0,105400.0,797857.81203886,1085.0,1115.0,1025.0,1060.0,55557220.67869892,156.0,157.0,150.0,152.0,411913724.8989584,100100.0,100750.0,90300.0,92330.0,303065.40883041,22040.0,22820.0,21100.0,21530.0,1133749.53150701,26.0,32756683906.0,32837642146.0,38951054521.0,968095630.0,1074468.0,7637209897.0,5515865729.0,15487101388,6717818412,15365000326.0,101349047131,6.835666666666668e-05,1525783110.0,295140841.0,0.0,0.0,4384.64990234375,27.59000015258789,1886.5,96.62000274658205
2022-02-28,46363000.0,53089000.0,46086000.0,52332000.0,10346.17938543,3217000.0,3548000.0,3163000.0,3534000.0,110013.72098857,887.0,955.0,872.0,947.0,514774117.11821306,105450.0,123200.0,103700.0,120600.0,1424307.02557445,1060.0,1180.0,1060.0,1175.0,41843371.28540805,151.0,162.0,150.0,162.0,598619870.192708,92360.0,103200.0,88450.0,102100.0,466739.24827872,21500.0,23070.0,20400.0,22890.0,3095587.70866878,20.0,32596238777.0,32678904228.0,38953562212.0,968095630.0,1099015.0,7293282644.0,5224654908.0,15017845311,6521430339,15025757762.0,98322598780,-6.170333333333334e-05,1547917689.0,288044558.0,0.0,0.0,4373.93994140625,30.149999618530277,1899.4000244140625,96.70999908447266
2022-03-01,52332000.0,54777000.0,52004000.0,53790000.0,10899.50680906,3534000.0,3678000.0,3473000.0,3605000.0,99849.56779748,946.0,974.0,923.0,949.0,530054046.8434062,120600.0,123350.0,115300.0,119400.0,1733583.55904957,1175.0,1225.0,1160.0,1185.0,39724846.13886184,162.0,168.0,158.0,162.0,723659337.879499,102100.0,110000.0,101850.0,105250.0,340973.91067413,22900.0,23750.0,22320.0,22880.0,3850272.64478354,51.0,32408372007.0,32411742464.0,38619040161.0,1208095630.0,1021522.0,7765408513.0,5920136684.0,16095950003,6989280490,15550478270.0,104351216670,0.0001,1629159012.0,305401556.0,0.0,0.0,4306.259765625,33.31999969482422,1942.4000244140625,97.41000366210938
2022-03-02,53789000.0,54829000.0,52789000.0,53359000.0,7651.79638878,3605000.0,3673000.0,3541000.0,3587000.0,71023.67883474,950.0,953.0,921.0,936.0,321274915.0177106,119450.0,128950.0,117250.0,122400.0,1605689.58506987,1185.0,1200.0,1150.0,1165.0,26588186.16439502,162.0,167.0,159.0,162.0,553016318.2854909,105250.0,108800.0,100500.0,101300.0,202048.9812092,22890.0,23260.0,22310.0,22650.0,1241985.1222999,52.0,32278445644.0,32258767178.0,38480550342.0,1319095630.0,1040781.0,7876533547.0,5966623954.0,16342178887,7186764924,15602625636.0,105194361494,0.0001,1668986739.0,301048498.0,0.0,0.0,4386.5400390625,30.739999771118164,1920.9000244140625,97.38999938964844
2022-03-03,53359000.0,53710000.0,51219000.0,51842000.0,5670.32573658,3587000.0,3612000.0,3415000.0,3460000.0,60602.47499213,935.0,963.0,901.0,920.0,362337498.1019556,122400.0,123700.0,115350.0,117000.0,797303.36861964,1165.0,1175.0,1120.0,1135.0,16964851.53535107,162.0,163.0,156.0,159.0,299173615.4296382,101400.0,102750.0,94700.0,96010.0,246039.55649446,22640.0,22720.0,21740.0,22000.0,777354.01422745,39.0,32350206634.0,32389835837.0,38556198008.0,1314095630.0,1048707.0,7737263972.0,6042773007.0,16072333866,7187973997,15947931256.0,105286607056,0.0001,1673891965.0,299558085.0,0.0,0.0,4363.490234375,30.479999542236328,1934.4000244140625,97.79000091552734
2022-03-04,51875000.0,51952000.0,48071000.0,48450000.0,8201.72698722,3460000.0,3465000.0,3204000.0,3247000.0,69744.31428106,919.0,923.0,870.0,883.0,349646669.1276107,117000.0,117300.0,108400.0,109500.0,839835.05016329,1135.0,1140.0,1065.0,1080.0,18620444.91027532,159.0,159.0,150.0,152.0,409048365.1813081,96010.0,100950.0,92200.0,93780.0,418917.18940845,22010.0,22040.0,20520.0,20770.0,795813.6872012,33.0,32185437398.0,32214489512.0,38275542391.0,1582095630.0,1048369.0,7603398835.0,5709021083.0,15670135941,7026073976,15781963112.0,102955860380,0.0001,1551200805.0,283837055.0,0.0,0.0,4328.8701171875,31.979999542236328,1965.0999755859373,98.6500015258789
2022-03-05,48450000.0,48866000.0,47814000.0,48605000.0,4946.11710435,3247000.0,3310000.0,3210000.0,3290000.0,34010.56847448,882.0,953.0,875.0,931.0,397680002.84297055,109450.0,112550.0,106650.0,110500.0,457887.06398061,1075.0,1100.0,1055.0,1090.0,10552386.56133327,152.0,155.0,150.0,155.0,159252958.8968925,93810.0,97330.0,91130.0,94580.0,186948.03191014,20780.0,21930.0,20040.0,21360.0,540318.13654525,22.0,32404222647.0,32454225255.0,38500342147.0,1382095630.0,1055049.0,7234656981.0,5439419299.0,14997770253,6652285414,15536847173.0,98995417084,3.2586666666666664e-05,1480879134.0,264186368.0,0.0,0.0,4328.8701171875,31.979999542236328,1965.0999755859373,98.6500015258789
2022-03-06,48610000.0,49024000.0,47260000.0,47745000.0,4817.15746101,3290000.0,3307000.0,3163000.0,3177000.0,32930.15642305,931.0,938.0,900.0,903.0,273006770.57926244,110500.0,111150.0,104800.0,105250.0,416309.98370418,1090.0,1100.0,1045.0,1050.0,11606022.05637718,155.0,155.0,150.0,150.0,164460358.27076936,94690.0,95350.0,90000.0,90160.0,169888.6999822,21380.0,21740.0,20520.0,21130.0,446239.29468781,22.0,32452504499.0,32505672734.0,38504003681.0,1382095630.0,1055254.0,7344365671.0,5600876841.0,15142692337,6767662076,15666180651.0,100070017997,1.431333333333333e-05,1476365386.0,273751896.0,0.0,0.0,4328.8701171875,31.979999542236328,1965.0999755859373,98.6500015258789
2022-03-07,47782000.0,48890000.0,46525000.0,47415000.0,6885.29874129,3177000.0,3278000.0,3063000.0,3105000.0,66629.01255852,903.0,936.0,885.0,899.0,488073700.4784525,105250.0,107500.0,100350.0,102050.0,808223.15545849,1055.0,1075.0,1030.0,1030.0,12248112.82186073,150.0,153.0,146.0,149.0,220764731.77682984,90340.0,94640.0,87700.0,89610.0,233970.46347721,21110.0,21220.0,20050.0,20490.0,661051.36433082,23.0,32432153528.0,32463199989.0,38477822812.0,1382095630.0,1058541.0,7225003253.0,5358189735.0,14901251724,6550049323,15462419478.0,97864434624,3.8593333333333335e-05,1423756232.0,270323852.0,0.0,0.0,4201.08984375,36.45000076293945,1993.9000244140625,99.29000091552734
2022-03-08,47364000.0,48800000.0,47290000.0,48213000.0,4764.73953357,3108000.0,3260000.0,3099000.0,3203000.0,47433.94052758,899.0,908.0,891.0,898.0,235668291.57869208,102050.0,105500.0,101550.0,102550.0,591616.73498738,1030.0,1055.0,1030.0,1035.0,10195622.14795598,149.0,151.0,147.0,150.0,153513331.36232102,89610.0,94800.0,88850.0,90950.0,220904.21110657,20470.0,21380.0,20360.0,21100.0,399658.19547622,21.0,32384790858.0,32386574821.0,38393539062.0,1431695630.0,1080446.0,7330530976.0,5372385122.0,14775660937,6453121343,15355996627.0,97252803733,3.3253333333333336e-05,1403763668.0,269451309.0,0.0,0.0,4170.7001953125,35.130001068115234,2040.0999755859373,99.05999755859376
2022-03-09,48213000.0,52300000.0,48153000.0,51570000.0,9356.85430436,3207000.0,3417000.0,3200000.0,3355000.0,72614.18726011,898.0,949.0,898.0,941.0,365764558.3389953,102550.0,110700.0,102150.0,108500.0,925687.73088258,1035.0,1090.0,1035.0,1085.0,15449987.00630956,149.0,155.0,148.0,153.0,193197922.0006746,90950.0,99900.0,90120.0,95510.0,369616.49623635,21090.0,22200.0,21060.0,21940.0,560188.56231896,22.0,32512067374.0,32517351317.0,38473075940.0,1356295630.0,1083927.0,7334174187.0,5596563296.0,15034844336,6536899398,15443940175.0,98561099012,8.741333333333333e-05,1435827720.0,280836771.0,0.0,0.0,4277.8798828125,32.45000076293945,1985.9000244140625,97.97000122070312
2022-03-10,51571000.0,51844000.0,48291000.0,48917000.0,10019.04392316,3355000.0,3367000.0,3186000.0,3233000.0,56239.67319363,941.0,959.0,902.0,913.0,389503321.0390508,108450.0,109350.0,101400.0,102900.0,917695.27441566,1080.0,1090.0,1040.0,1065.0,15610170.0051341,153.0,154.0,148.0,149.0,177877420.01871723,95510.0,97190.0,89600.0,91650.0,255317.80530931,21950.0,22080.0,20780.0,21060.0,490554.82096025,28.0,32398194044.0,32404550778.0,38324342222.0,1506295630.0,1083963.0,7689041143.0,6017631284.0,15636627537,6755008182,15746197185.0,102026914615,3.869666666666667e-05,1461317761.0,307349790.0,0.0,0.0,4259.52001953125,30.229999542236328,1998.0999755859373,98.51000213623048
2022-03-11,48931000.0,49941000.0,47802000.0,48315000.0,7089.91274091,3235000.0,3325000.0,3155000.0,3193000.0,49198.13050214,914.0,1010.0,907.0,1005.0,531076127.81389433,102900.0,104500.0,100250.0,100850.0,699951.13444142,1065.0,1065.0,1040.0,1050.0,10376208.04706564,149.0,151.0,148.0,149.0,102903403.1818739,91850.0,95520.0,88670.0,88920.0,1044495.45966558,21060.0,23000.0,20860.0,22050.0,2130876.95457402,22.0,32408666779.0,32440799108.0,38354814324.0,1506295630.0,1088859.0,7434718975.0,5699389272.0,15199804376,6609389036,15522910569.0,99364223146,1.6143333333333332e-05,1429517325.0,298515777.0,0.0,0.0,4204.31005859375,30.75,1982.699951171875,99.12000274658205
2022-03-12,48314000.0,49098000.0,48202000.0,48500000.0,2697.3021978,3193000.0,3251000.0,3190000.0,3210000.0,21787.82842157,1005.0,1055.0,973.0,982.0,583459994.4031856,100850.0,102850.0,100750.0,101700.0,353197.47586051,1050.0,1070.0,1050.0,1050.0,10269905.64840126,150.0,151.0,148.0,148.0,80244389.38511357,88920.0,91450.0,88610.0,88740.0,165416.04933573,22050.0,23320.0,22030.0,22650.0,906121.49668904,22.0,32382202182.0,32368331099.0,38250432424.0,1556295630.0,1095796.0,7119964988.0,5756644263.0,15057978411,6545897205,15459415799.0,98393281466,7.093333333333334e-05,1419590388.0,288295767.0,0.0,0.0,4204.31005859375,30.75,1982.699951171875,99.12000274658205
2022-03-13,48500000.0,48904000.0,47310000.0,47510000.0,4109.28591186,3207000.0,3241000.0,3135000.0,3154000.0,28798.84373267,982.0,1005.0,947.0,954.0,319789399.04136246,101700.0,103500.0,98160.0,98900.0,562132.99818104,1050.0,1055.0,987.0,991.0,36199233.47883616,149.0,150.0,145.0,146.0,96202338.79804236,88750.0,89680.0,84630.0,85550.0,196964.32748777,22660.0,22910.0,21510.0,21620.0,454075.74713143,21.0,32365995604.0,32364911525.0,38235543496.0,1586295630.0,1086209.0,7225416680.0,5815991378.0,15080234286,6575337747,15449983279.0,98758172334,3.139333333333333e-05,1427607737.0,290669968.0,0.0,0.0,4204.31005859375,30.75,1982.699951171875,99.12000274658205
2022-03-14,47500000.0,49515000.0,47186000.0,49171000.0,6352.92355068,3154000.0,3245000.0,3134000.0,3210000.0,39914.06359074,954.0,966.0,937.0,961.0,287014578.1579012,98870.0,101950.0,98130.0,100650.0,561197.14909836,991.0,1010.0,977.0,997.0,44179469.65825662,145.0,152.0,143.0,146.0,275965339.7556359,85430.0,88660.0,82020.0,85510.0,416414.95548657,21600.0,22170.0,21340.0,21980.0,372658.26664421,23.0,32366823431.0,32389788007.0,38263953613.0,1586295630.0,1050653.0,7065533827.0,5704604675.0,14848660826,6454546688,15309000636.0,97458088154,3.2160000000000004e-05,1414371015.0,278202599.0,0.0,0.0,4173.10986328125,31.770000457763672,1959.5999755859373,99.05999755859376
2022-03-15,49212000.0,49383000.0,47781000.0,48640000.0,5609.76874722,3211000.0,3291000.0,3144000.0,3235000.0,39597.05525928,960.0,963.0,930.0,949.0,198442180.38930807,100650.0,106200.0,98630.0,102450.0,495566.74416802,996.0,1010.0,981.0,991.0,28030549.47091518,146.0,147.0,142.0,145.0,114086982.27687997,85590.0,89100.0,82550.0,86360.0,271800.30459434,21980.0,22350.0,21340.0,22010.0,262434.88549953,21.0,32378846817.0,32369295403.0,38225544761.0,1585664027.0,1077790.0,7224996627.0,5978713059.0,15114573248,6559718053,15454802583.0,98916331347,1.6076666666666668e-05,1431298738.0,277811894.0,0.0,0.0,4262.4501953125,29.82999992370605,1928.5,99.06999969482422
2022-03-16,48609000.0,51307000.0,48402000.0,50389000.0,12621.47055692,3236000.0,3426000.0,3221000.0,3396000.0,69660.86794033,948.0,976.0,943.0,970.0,351076684.8132137,102450.0,107800.0,101000.0,107450.0,801118.28583155,991.0,1035.0,988.0,1030.0,48915889.16887325,145.0,149.0,144.0,149.0,135331699.1773507,86360.0,91600.0,84740.0,90750.0,239901.29937296,22010.0,23520.0,21970.0,23320.0,790949.43962375,24.0,32449895835.0,32458663415.0,38247155354.0,1585664027.0,1088050.0,7434699158.0,6575495899.0,15173831881,6592881143,15479971666.0,99802944915,8.149e-05,1450820292.0,279105367.0,0.0,0.0,4357.85986328125,26.670000076293945,1908.0,98.37999725341795
2022-03-17,50392000.0,51099000.0,49647000.0,50069000.0,6441.90030738,3396000.0,3463000.0,3360000.0,3440000.0,36843.21317396,970.0,981.0,961.0,971.0,219014910.82718548,107500.0,111300.0,106050.0,107500.0,599560.51077222,1025.0,1050.0,1015.0,1020.0,26708101.62078661,148.0,149.0,146.0,148.0,107078492.08164018,90750.0,99960.0,89700.0,97040.0,551292.36029813,23320.0,23730.0,22810.0,22950.0,506394.18313249,27.0,32489336699.0,32518446154.0,38246060845.0,1610664027.0,1055383.0,7879026974.0,7077978802.0,15666520963,7395585657,15627983062.0,103653660096,0.0001,1531313761.0,270615039.0,0.0,0.0,4411.669921875,25.670000076293945,1942.0999755859373,98.01000213623048
2022-03-18,50069000.0,51220000.0,49423000.0,50770000.0,6364.18693386,3436000.0,3618000.0,3386000.0,3575000.0,51271.625161,971.0,979.0,956.0,970.0,223850554.7933401,107500.0,112400.0,104350.0,109400.0,664144.55810499,1020.0,1045.0,1010.0,1035.0,22051319.83461598,147.0,149.0,145.0,148.0,90729684.44703773,97170.0,105250.0,94200.0,104100.0,335932.55604151,22950.0,23270.0,22350.0,23060.0,491939.13844877,25.0,32517929724.0,32556394689.0,38257024401.0,1605677968.0,1056439.0,8009215637.0,7242409985.0,15810922757,6872882098,15815974038.0,104169833570,6.875333333333333e-05,1535042888.0,298548763.0,0.0,0.0,4463.1201171875,23.8700008392334,1928.199951171875,98.2300033569336
2022-03-19,50736000.0,51300000.0,50615000.0,51245000.0,5016.39241849,3575000.0,3631000.0,3524000.0,3580000.0,37087.05286837,970.0,1005.0,967.0,994.0,328151590.8210749,109400.0,114550.0,109350.0,112300.0,570469.44737668,1035.0,1110.0,1035.0,1090.0,41710252.6886828,148.0,152.0,147.0,151.0,149497733.31058592,104150.0,112000.0,104100.0,108650.0,201450.37731642,23070.0,23990.0,22990.0,23550.0,627889.25045111,28.0,32525884964.0,32568943231.0,38204833496.0,1663177968.0,1056953.0,8296715802.0,7866635795.0,16366770727,7047738099,15994039924.0,106896284467,0.0001,1573754747.0,324754026.0,0.0,0.0,4463.1201171875,23.8700008392334,1928.199951171875,98.2300033569336
2022-03-20,51245000.0,51350000.0,50001000.0,50462000.0,4050.02865173,3580000.0,3597000.0,3455000.0,3503000.0,37091.37202412,993.0,997.0,977.0,985.0,172883565.6799363,112150.0,112400.0,108000.0,108550.0,407067.45483458,1095.0,1120.0,1060.0,1070.0,38052104.38766622,151.0,152.0,148.0,150.0,137585943.79697552,108650.0,109350.0,103550.0,103800.0,145717.05201908,23550.0,23620.0,22500.0,22810.0,606260.54158662,31.0,32559033173.0,32566643011.0,38163241808.0,1663177968.0,1059435.0,8546723733.0,8028397663.0,16327180021,7107025401,15934395586.0,107148775284,0.0001,1568878983.0,321265685.0,0.0,0.0,4463.1201171875,23.8700008392334,1928.199951171875,98.2300033569336
2022-03-21,50471000.0,50756000.0,49832000.0,50128000.0,4418.7158295,3504000.0,3610000.0,3470000.0,3533000.0,37449.33115047,985.0,1040.0,968.0,1020.0,274459521.7981639,108550.0,111150.0,106900.0,108950.0,367262.60072749,1075.0,1140.0,1060.0,1120.0,45085948.12122268,150.0,152.0,148.0,152.0,120294236.2635368,103850.0,113000.0,102150.0,105400.0,341329.81818782,22840.0,23250.0,22620.0,22910.0,543855.47882481,30.0,32455095277.0,32445542592.0,38093108760.0,1713177968.0,1070872.0,8418666238.0,7817854910.0,16118664464,6979964467,15748584890.0,105415177772,0.0001,1527707851.0,327530835.0,0.0,0.0,4461.18017578125,23.530000686645508,1928.5999755859373,98.5
2022-03-22,50128000.0,52396000.0,50013000.0,51704000.0,8395.36748077,3532000.0,3692000.0,3532000.0,3626000.0,52824.64437649,1020.0,1050.0,1010.0,1025.0,251446915.8802248,109000.0,114250.0,108650.0,111000.0,511178.14157944,1125.0,1200.0,1105.0,1185.0,59808324.92369382,151.0,160.0,150.0,156.0,296069180.9250351,105300.0,108850.0,102400.0,102650.0,266442.08715241,22940.0,25050.0,22870.0,24730.0,1269046.18575978,26.0,32359010161.0,32366004781.0,38036544295.0,1789177968.0,1050535.0,8469174104.0,7931421593.0,16193969169,7018191873,17421539506.0,108058298069,0.0001,1660374166.0,341874157.0,0.0,0.0,4511.60986328125,22.940000534057617,1920.699951171875,98.48999786376952
2022-03-23,51689000.0,52232000.0,51118000.0,52138000.0,5293.40295388,3626000.0,3700000.0,3578000.0,3689000.0,43065.59326015,1025.0,1035.0,1000.0,1020.0,240147567.46213588,111050.0,117400.0,109400.0,115400.0,810825.00917476,1185.0,1355.0,1165.0,1350.0,149453437.0438462,156.0,162.0,154.0,160.0,261576346.69477007,102700.0,106000.0,100600.0,104500.0,205445.75228558,24670.0,25730.0,24210.0,25500.0,1059300.88113199,31.0,32355112735.0,32342486071.0,37963752732.0,1838928218.0,1080028.0,8607250963.0,8184168055.0,16451172218,7166392412,17841141999.0,109948140174,4.974e-05,1707899817.0,348135073.0,0.0,0.0,4456.240234375,23.56999969482422,1936.5999755859373,98.62000274658205
2022-03-24,52138000.0,53416000.0,51800000.0,52966000.0,7289.94185362,3688000.0,3770000.0,3650000.0,3735000.0,47114.65382643,1015.0,1025.0,1005.0,1015.0,209599815.16028252,115400.0,124350.0,113750.0,122800.0,1236073.61204171,1350.0,1430.0,1310.0,1355.0,124969772.9840895,159.0,171.0,158.0,165.0,819881133.1367943,104500.0,106400.0,101950.0,105350.0,183855.95545423,25540.0,25870.0,24730.0,25550.0,889219.69168351,40.0,32408887534.0,32355348912.0,37878895492.0,1875504808.0,1080493.0,8689870194.0,8497916653.0,16670408298,7167856634,17949781518.0,111225794875,6.062333333333333e-05,1757674391.0,377769621.0,0.0,0.0,4520.16015625,21.670000076293945,1961.5999755859373,98.79000091552734
2022-03-25,52907000.0,54450000.0,52700000.0,53791000.0,5670.82751458,3738000.0,3843000.0,3710000.0,3770000.0,39130.86488684,1015.0,1020.0,1000.0,1000.0,137757871.74997914,122850.0,125900.0,117700.0,119900.0,896905.93517432,1355.0,1400.0,1310.0,1330.0,60103455.64390168,165.0,166.0,157.0,159.0,353039407.6493792,105350.0,105550.0,101250.0,102500.0,147832.35399767,25550.0,25690.0,24810.0,24960.0,647289.08650631,47.0,32196077542.0,32183691210.0,37876996487.0,1925504808.0,1089761.0,8889719580.0,8655256594.0,16769779522,7122624888,17893353175.0,112231999396,0.0001,1811720262.0,373389207.0,0.0,0.0,4543.06005859375,20.809999465942383,1953.800048828125,98.80999755859376
2022-03-26,53836000.0,54241000.0,53402000.0,53902000.0,3333.05874444,3770000.0,3816000.0,3737000.0,3810000.0,20494.74821835,1000.0,1015.0,995.0,1010.0,106307945.2733382,119900.0,125450.0,118400.0,122950.0,635743.63551588,1330.0,1400.0,1310.0,1390.0,46637921.65133037,160.0,167.0,157.0,164.0,291796236.78281534,102450.0,105600.0,101150.0,103800.0,127746.09167709,24950.0,25490.0,24570.0,25330.0,543238.74542865,51.0,32203969010.0,32195369749.0,37881455972.0,1925504808.0,1089889.0,8860665878.0,8687283233.0,16654098918,7084671720,17627432855.0,111045767456,8.326333333333334e-05,1868741399.0,367846233.0,0.0,0.0,4543.06005859375,20.809999465942383,1953.800048828125,98.80999755859376
2022-03-27,53888000.0,56201000.0,53674000.0,55949000.0,5341.02371604,3810000.0,3940000.0,3780000.0,3931000.0,31376.80514549,1010.0,1030.0,1000.0,1025.0,143288377.61263484,122850.0,128250.0,119400.0,127600.0,650145.87921274,1390.0,1415.0,1335.0,1415.0,35762638.78210263,164.0,175.0,163.0,172.0,898446608.4190468,103800.0,107250.0,102050.0,106800.0,119996.89155502,25330.0,26870.0,25030.0,26790.0,799379.09861709,49.0,32207126592.0,32191528386.0,37873222729.0,1925504808.0,1139352.0,8959135001.0,8837780662.0,16762460549,7160451462,17775212911.0,112155118306,2.1983333333333333e-05,1718170144.0,373544361.0,0.0,0.0,4543.06005859375,20.809999465942383,1953.800048828125,98.80999755859376
